Source,Target,Type
1127423775815884800,10,Undirected
1129601939967053824,11,Undirected
1129743678531080198,11,Undirected
1129600842091323392,11,Undirected
1128057727354228736,11,Undirected
1129684796852936704,12,Undirected
1129653671749271552,14,Undirected
1129281143575109632,10,Undirected
1129959766824968193,12,Undirected
1130114635384799233,12,Undirected
1129245942937292800,11,Undirected
1129685121395597313,12,Undirected
1128465068843261952,12,Undirected
1128145593870585857,11,Undirected
1129658238817918978,12,Undirected
1128421136256122880,14,Undirected
1129924589864140800,14,Undirected
1127941954656817152,12,Undirected
1129687390799314946,12,Undirected
1129736889756467203,11,Undirected
1129602647554646016,11,Undirected
1129662791659298820,12,Undirected
1129713421878845441,10,Undirected
1129630585905745920,12,Undirected
1128391326712483840,11,Undirected
1129705975407992832,12,Undirected
1128962896292016128,10,Undirected
1128188922427691008,12,Undirected
1129647378775117824,13,Undirected
1129317457154461697,12,Undirected
1126974445652865024,10,Undirected
1127495175050223617,10,Undirected
1129751942652157957,14,Undirected
1127893929796427776,12,Undirected
1129285972930121728,10,Undirected
1127385578406703104,12,Undirected
1129681764744540170,11,Undirected
1129673414019436545,12,Undirected
1129695160768425984,12,Undirected
1128570320804147200,10,Undirected
1128958801279721472,12,Undirected
1128111204268818432,12,Undirected
1130034397443346433,10,Undirected
1128433899078443008,12,Undirected
1129709875456614402,10,Undirected
1129529328725893126,14,Undirected
1127184545093013504,10,Undirected
1128637484710031361,12,Undirected
1130286654780952576,14,Undirected
1129881619580432384,11,Undirected
1127587797550784513,12,Undirected
1128477195960061952,14,Undirected
1129728560242024448,12,Undirected
1127082136660406272,10,Undirected
1129853137324531713,13,Undirected
1129700348979863552,10,Undirected
1127146818398121984,14,Undirected
1129688257665519616,10,Undirected
1129708034689626113,11,Undirected
1129708079128334336,11,Undirected
1129548438385782784,13,Undirected
1128212439852437505,14,Undirected
1128616029070872576,11,Undirected
1127748926281379840,12,Undirected
1129646904826925056,14,Undirected
1128787007386206208,12,Undirected
1129685192853950464,10,Undirected
1127061384812843008,14,Undirected
1129507138076852224,14,Undirected
1129187707073155072,11,Undirected
1129305588146376704,11,Undirected
1127696989104173056,11,Undirected
1127826417935192064,10,Undirected
1129544759733760003,12,Undirected
1127437490703355904,12,Undirected
1129693405326397440,11,Undirected
1129517911431712768,14,Undirected
1129573202353483777,12,Undirected
1129744826512154626,13,Undirected
1129171730834939906,14,Undirected
1129681671790440448,12,Undirected
1129575784954368000,11,Undirected
1128206627679551491,10,Undirected
1129188379990429696,10,Undirected
1128503047594754048,12,Undirected
1127694941134540801,10,Undirected
1129210245664845825,12,Undirected
1128205517115904000,12,Undirected
1129709283069661185,11,Undirected
1128751836259741696,11,Undirected
1128180024752787457,12,Undirected
1130231290521743360,12,Undirected
1129755088115912710,12,Undirected
1129685363079860224,13,Undirected
1129913854610235397,10,Undirected
1129638664533708800,12,Undirected
1128967777912385536,11,Undirected
1129721791562182657,12,Undirected
1129570315187630081,12,Undirected
1126954094369726465,11,Undirected
1129759968897454080,12,Undirected
1127508098367647745,11,Undirected
1129711342150012928,11,Undirected
1127833859754577921,11,Undirected
1127420814624563200,12,Undirected
1128149948514459648,11,Undirected
1128971558066708480,12,Undirected
1127463314525605888,13,Undirected
1129388681633026051,12,Undirected
1128444894324903941,11,Undirected
1127494012594577411,11,Undirected
1126976132148908033,11,Undirected
1129211026832969728,12,Undirected
1129627519986966529,10,Undirected
1127011634310860800,10,Undirected
1129711826839560192,10,Undirected
1128589918224039936,14,Undirected
1129704260008988672,12,Undirected
1130065551110180865,11,Undirected
1128176761148018688,11,Undirected
1128844929122181120,12,Undirected
1129528856140902400,12,Undirected
1129704380280627201,12,Undirected
1128993612849602560,12,Undirected
1128565317666369536,10,Undirected
1129387715559010304,12,Undirected
1128575556356677632,12,Undirected
1127118850061885441,11,Undirected
1128172300707086336,11,Undirected
1127736017304186887,12,Undirected
1127386011372179456,11,Undirected
1130223599711731712,14,Undirected
1129716031964868608,11,Undirected
1127596769121116160,10,Undirected
1127706073563926528,11,Undirected
1127491664690368512,12,Undirected
1129702049073860610,10,Undirected
1129149431507382274,12,Undirected
1130380687356248065,13,Undirected
1129462600054464513,12,Undirected
1127467748009713665,11,Undirected
1128899421716996096,12,Undirected
1127874215959384064,11,Undirected
1129553221628846080,13,Undirected
1129572506052907008,10,Undirected
1127513903934648320,12,Undirected
1130237672679649280,12,Undirected
1129549084753162241,12,Undirected
1127163542040268800,10,Undirected
1130020243642945537,14,Undirected
1126938324902395904,12,Undirected
1129160715422523392,14,Undirected
1130358602705776640,13,Undirected
1129746998297550850,11,Undirected
1129222156129148928,10,Undirected
1128474795203604480,12,Undirected
1128453063209930753,14,Undirected
1128061000425467904,12,Undirected
1130315276866637824,12,Undirected
1129918034074718208,10,Undirected
1129928199306006528,10,Undirected
1129699601840082947,10,Undirected
1129183582340050945,12,Undirected
1129538369749258241,14,Undirected
1128639330925158408,12,Undirected
1129647093465747456,12,Undirected
1129296863683911681,12,Undirected
1129732425704194048,10,Undirected
1127690413207252994,10,Undirected
1128419119299088384,12,Undirected
1127011261542064128,14,Undirected
1129269934184263681,12,Undirected
1127321604235509761,12,Undirected
1129142383948341249,10,Undirected
1128199040414277632,12,Undirected
1127384351304560645,12,Undirected
1129695869916237824,11,Undirected
1128431256306208768,11,Undirected
1127389088259104768,11,Undirected
1127533846142996480,10,Undirected
1128769244697513984,12,Undirected
1128688639469166594,10,Undirected
1129705687632687104,10,Undirected
1127538003524476928,11,Undirected
1129708279720890368,10,Undirected
1128876808416317440,10,Undirected
1128243180204281859,14,Undirected
1129661091951153152,12,Undirected
1129693035015524352,12,Undirected
1129653334867042305,12,Undirected
1129664323515584513,12,Undirected
1129578552632811520,10,Undirected
1126968568900251648,10,Undirected
1129627303963553793,14,Undirected
1127522175739514881,12,Undirected
1128615645292052480,11,Undirected
1128635013740646400,10,Undirected
1129532064489910272,10,Undirected
1129556082592927744,10,Undirected
1129688231182626816,11,Undirected
1130015445350666245,10,Undirected
1127805766457421824,13,Undirected
1129611194317254656,10,Undirected
1129722421492310018,12,Undirected
1126992981318197248,10,Undirected
1129617318076604416,12,Undirected
1129596050610593792,13,Undirected
1129659254506283010,12,Undirected
1129555879676719105,10,Undirected
1129755386213535746,12,Undirected
1128075828829376512,13,Undirected
1128062065791266817,12,Undirected
1129226031578042368,10,Undirected
1129716013321166848,11,Undirected
1127494013206925313,12,Undirected
1129521253851643904,11,Undirected
1130236767401938944,10,Undirected
1129702179667709952,10,Undirected
1129574848433233922,10,Undirected
1129690228468457472,12,Undirected
1129594750682558468,10,Undirected
1129886440177971203,10,Undirected
1128520187089641472,12,Undirected
1129540823190630400,11,Undirected
1127399870795403266,14,Undirected
1128930379434344448,11,Undirected
1129170456223707136,13,Undirected
1129666061450670084,14,Undirected
1129863190282563584,11,Undirected
1129735449772220418,12,Undirected
1127395808179961856,10,Undirected
1130262453428731904,12,Undirected
1128645170663002113,14,Undirected
1130363625044975616,11,Undirected
1128935631864750080,12,Undirected
1129279499332227073,12,Undirected
1129717520322064384,11,Undirected
1128912882891075584,12,Undirected
1128270883468955649,12,Undirected
1128084519314120704,10,Undirected
1128216116507975680,11,Undirected
1129718677777948672,14,Undirected
1128754843340787712,13,Undirected
1128803358284820480,12,Undirected
1129338089401307137,11,Undirected
1130074465625202688,12,Undirected
1129896771071561728,10,Undirected
1129504051480018944,10,Undirected
1129200310637830145,12,Undirected
1128640883140612097,12,Undirected
1128096430671818752,10,Undirected
1129652976748978176,11,Undirected
1127848555803303936,11,Undirected
1129525952919330817,12,Undirected
1129645412678160385,12,Undirected
1128062172762902528,12,Undirected
1130290270212218880,11,Undirected
1128973229496754177,12,Undirected
1128042579096825856,12,Undirected
1127351106441375744,10,Undirected
1129960749374234625,12,Undirected
1129665310217318400,12,Undirected
1128111786236887040,10,Undirected
1128682303327051776,13,Undirected
1127082115802095616,10,Undirected
1127381310010343424,12,Undirected
1129510804716310529,12,Undirected
1128889100688248832,11,Undirected
1129746386008903680,12,Undirected
1130017157822144512,10,Undirected
1128118230890024960,12,Undirected
1127894236198653953,11,Undirected
1128158355778703362,11,Undirected
1127363186171072513,10,Undirected
1127522496280850432,10,Undirected
1127903751837143040,12,Undirected
1129495027112001536,10,Undirected
1129687107893465088,12,Undirected
1129704166580842496,10,Undirected
1127917135815012354,10,Undirected
1129583205013573633,13,Undirected
1129717725029314560,10,Undirected
1127147714385285121,12,Undirected
1127466811996262400,10,Undirected
1130327619084271616,10,Undirected
1127672980237012992,12,Undirected
1127542942766227456,12,Undirected
1128617528400367616,12,Undirected
1128863434731163648,11,Undirected
1129525592913612800,13,Undirected
1128459204857982976,12,Undirected
1128888563335016449,12,Undirected
1129952330009366528,11,Undirected
1127910589777436672,10,Undirected
1128768155910672384,14,Undirected
1127395097434251264,12,Undirected
1129657891210661888,12,Undirected
1128781166469795840,11,Undirected
1129578758241787904,12,Undirected
1127748293407145984,12,Undirected
1128778961117310978,14,Undirected
1129698469235400704,12,Undirected
1129701653567815680,10,Undirected
1128601626313252866,14,Undirected
1129177143001272320,11,Undirected
1130250811542364160,13,Undirected
1129683907610152961,12,Undirected
1129481273720750080,12,Undirected
1130273133280210944,11,Undirected
1127810994812571650,10,Undirected
1127492578721484801,10,Undirected
1128186311158800385,12,Undirected
1129964661934182401,10,Undirected
1129053141679394816,11,Undirected
1129511138440335360,10,Undirected
1129677256966660096,10,Undirected
1129701838377197568,14,Undirected
1127014669892313088,12,Undirected
1127841925996748800,12,Undirected
1129303651502108672,12,Undirected
1127697206641922048,14,Undirected
1130407874436452353,10,Undirected
1129509179645784066,10,Undirected
1128592275322183680,12,Undirected
1129032273003712515,10,Undirected
1127917113799143426,12,Undirected
1130317472450658304,11,Undirected
1127066498294403073,10,Undirected
1128427721204195328,13,Undirected
1128921294286671872,12,Undirected
1128536279505874944,12,Undirected
1129126551704883200,10,Undirected
1128050678562152448,13,Undirected
1129752149792047105,14,Undirected
1130044012897812480,11,Undirected
1129743588097765377,12,Undirected
1129132000210751494,10,Undirected
1128125687800270848,12,Undirected
1129510916309962753,14,Undirected
1129362223527223296,12,Undirected
1128962497371750400,14,Undirected
1129718849673129986,10,Undirected
1129134929864941568,12,Undirected
1129251040916692992,13,Undirected
1129735032271233026,12,Undirected
1127091907849383937,10,Undirected
1128837264157495296,10,Undirected
1129684821704228869,12,Undirected
1129653278705250304,12,Undirected
1128948269462110208,10,Undirected
1128880294289821696,10,Undirected
1127355470719545344,11,Undirected
1129706694525669376,14,Undirected
1128492663466913794,13,Undirected
1128206960145227776,12,Undirected
1129540869403451392,12,Undirected
1127410402973741056,10,Undirected
1128910105817182208,10,Undirected
1128061816519532545,11,Undirected
1129565015323791361,13,Undirected
1127473093889314817,12,Undirected
1128047512881733632,11,Undirected
1129131138859978753,12,Undirected
1127401069451964416,11,Undirected
1128127809920983040,11,Undirected
1130261068129824768,11,Undirected
1127842780359708672,12,Undirected
1129246801825898496,11,Undirected
1130212636602191872,10,Undirected
1128107233709936640,13,Undirected
1128456621628186624,14,Undirected
1130384617024790528,10,Undirected
1128564309137580032,11,Undirected
1127127009274941440,12,Undirected
1128095858187096064,10,Undirected
1127488280071589890,11,Undirected
1129168903865741312,12,Undirected
1129495395308933120,10,Undirected
1128461167603507200,11,Undirected
1129138198314008576,10,Undirected
1128241028190785536,10,Undirected
1129729711695908865,13,Undirected
1127769288947818499,12,Undirected
1129302098623864833,12,Undirected
1129245776335347712,12,Undirected
1128219563865194496,11,Undirected
1130347941435043840,14,Undirected
1128800585363251200,11,Undirected
1128999072797319168,11,Undirected
1129606679736176640,12,Undirected
1129893583144624128,11,Undirected
1128823308575580160,10,Undirected
1129238586648227841,14,Undirected
1129658407533723648,12,Undirected
1129260727867330561,12,Undirected
1128854007609417729,13,Undirected
1128165141227302912,10,Undirected
1128075114308747265,10,Undirected
1129670337107415041,12,Undirected
1128933600580100096,10,Undirected
1128470492195639297,11,Undirected
1129743202867662849,12,Undirected
1128931511309176832,10,Undirected
1129537082425090048,11,Undirected
1128943243964534784,11,Undirected
1129549814339780608,11,Undirected
1128863233232609280,11,Undirected
1129950362214064130,10,Undirected
1128948347597754368,13,Undirected
1128581070524280833,12,Undirected
1127509983476703232,12,Undirected
1127719605101686784,12,Undirected
1128513520809603073,11,Undirected
1128829873257033728,11,Undirected
1127027963797446656,10,Undirected
1128770646811373568,10,Undirected
1130300784963272704,12,Undirected
1129716563693645824,13,Undirected
1128043405047521281,13,Undirected
1130394572826136577,11,Undirected
1128084289407471617,12,Undirected
1129316769405984768,14,Undirected
1127865114399346688,10,Undirected
1129701551285497857,13,Undirected
1129699844061245440,10,Undirected
1130388481715261440,12,Undirected
1128562271368765441,12,Undirected
1130213793143902208,10,Undirected
1129496765789483009,12,Undirected
1127500328411123712,12,Undirected
1129542128445452288,10,Undirected
1129943372658085888,12,Undirected
1128983355637215232,10,Undirected
1129928481490362369,11,Undirected
1128061615398457344,14,Undirected
1129696659980443648,11,Undirected
1128463792256405504,10,Undirected
1127374730397343746,12,Undirected
1129922727161131008,12,Undirected
1129562809384050689,10,Undirected
1129242718104719360,11,Undirected
1129694414392029184,12,Undirected
1129735079541059584,10,Undirected
1129389522494509056,14,Undirected
1127761895912398848,14,Undirected
1129264420457025536,10,Undirected
1127354042672246784,12,Undirected
1127846112294051840,12,Undirected
1129877885462859777,13,Undirected
1130233525276368897,12,Undirected
1129550791457423360,12,Undirected
1129572221137985537,13,Undirected
1128559639367487493,10,Undirected
1129542867783827456,12,Undirected
1128140480045170693,11,Undirected
1129753292962246661,11,Undirected
1127324893907808256,12,Undirected
1130077928509853696,12,Undirected
1129343170536284161,11,Undirected
1128097806332321792,14,Undirected
1129932418889048064,10,Undirected
1127828097246453760,10,Undirected
1128535145382907904,12,Undirected
1130242493344149504,10,Undirected
1130348677455798273,11,Undirected
1130341541396877312,12,Undirected
1129303944771932160,14,Undirected
1129962962377035776,10,Undirected
1130246330511646721,10,Undirected
1129716953185103875,10,Undirected
1128858363171725312,10,Undirected
1128134840815980545,12,Undirected
1129954623278575616,12,Undirected
1129716476867256321,10,Undirected
1128542128559099906,12,Undirected
1128965832237821955,10,Undirected
1129200642247946240,12,Undirected
1128623142216200192,11,Undirected
1127525158929879040,10,Undirected
1127035173009149952,11,Undirected
1129710571077562369,12,Undirected
1129499166256664576,11,Undirected
1128828867462909952,10,Undirected
1128802340440436736,12,Undirected
1129711017720606720,12,Undirected
1127882240468275201,14,Undirected
1128871669823467522,10,Undirected
1129726108432310274,12,Undirected
1129893121259499520,10,Undirected
1127734440141176832,13,Undirected
1129684522860044288,11,Undirected
1127374796155604992,12,Undirected
1127501784950292480,14,Undirected
1129723927285194760,12,Undirected
1127047558109335552,12,Undirected
1129696961966235648,14,Undirected
1128584478522085376,12,Undirected
1129894990308446208,10,Undirected
1128437330891567105,13,Undirected
1128766097371492352,12,Undirected
1129691387190861829,12,Undirected
1127436166943260674,11,Undirected
1128322002354200577,11,Undirected
1130043319092822016,12,Undirected
1129609854664945664,14,Undirected
1128509071420559360,12,Undirected
1127469884349116417,12,Undirected
1129221775567417344,10,Undirected
1129478795440734208,12,Undirected
1128875206682918912,12,Undirected
1128271132841267200,10,Undirected
1128157139455729664,12,Undirected
1129898336465707009,11,Undirected
1128411637403152384,10,Undirected
1128220754384805893,12,Undirected
1128869750459719680,10,Undirected
1128807030444060672,14,Undirected
1128822173513072640,14,Undirected
1128778030539632640,12,Undirected
1130349448163340289,10,Undirected
1129306465250959361,11,Undirected
