Source,Target,Type,Weight
1128943146472050688,2,Undirected,5.422422234004057
1128980238765920257,4,Undirected,0.5144624583837241
1129651139798917120,2,Undirected,3.9065562927211857
1129730651480088577,6,Undirected,1.0653958566628532
1127900903837593600,1,Undirected,4.816021904145347
1129913718110744577,2,Undirected,9.155855351402094
1127441249303089153,4,Undirected,0.5717687058997385
1128654170951577601,1,Undirected,4.816021904145347
1127018468887355392,2,Undirected,1.7537557180150698
1128769477540102144,4,Undirected,1.1972798288563786
1128057996699885568,4,Undirected,0.3366709087856102
1128568562275078145,4,Undirected,0.5791832890405202
1129176884145606656,1,Undirected,4.816021904145347
1127684727496773634,2,Undirected,2.7350867307125517
1129147485534900224,4,Undirected,0.22099853121921761
1129600426553118721,4,Undirected,1.1889372256824755
1128627183608459264,4,Undirected,1.1972798288563786
1129687758342053888,6,Undirected,8.07065219518349
1127409963997941760,4,Undirected,0.5791832890405202
1129190744487391232,4,Undirected,1.1854186917045302
1128550877420089344,2,Undirected,5.422422234004057
1129697998139678720,4,Undirected,1.1821761334954775
1129536670473211905,1,Undirected,4.816021904145347
1127448929090453505,6,Undirected,8.07065219518349
1127485001329549312,2,Undirected,5.422422234004057
1127793867451842560,4,Undirected,1.1972798288563786
1130136950688477185,3,Undirected,1.8847594278881634
1128948077849600001,2,Undirected,5.422422234004057
1129347470218092544,4,Undirected,1.1194934091644086
1129727129829236736,6,Undirected,3.129873020117675
1129521618370252800,4,Undirected,1.1972798288563786
1129868996608647168,6,Undirected,8.07065219518349
1130257213392470016,4,Undirected,1.1972798288563786
1128423902588260352,4,Undirected,1.1972798288563786
1129715512852639745,1,Undirected,4.816021904145347
1129542972167475203,1,Undirected,4.816021904145347
1129676536745828353,2,Undirected,0.184891490019537
1129303554265452544,4,Undirected,0.37751583536713196
1127744919903166464,4,Undirected,0.5791832890405202
1128557382781374464,7,Undirected,1.443289882190178
1127333243039043585,6,Undirected,8.07065219518349
1129725161303887879,2,Undirected,5.422422234004057
1127859248988213250,2,Undirected,5.56292334349664
1129709134889140224,5,Undirected,0.38030596649396514
1127908634816475136,1,Undirected,4.816021904145347
1128992599870590977,4,Undirected,1.1972798288563786
1127724007946514432,2,Undirected,5.422422234004057
1129675238180921344,2,Undirected,5.0028222623782215
1127914305465151488,1,Undirected,4.816021904145347
1128224889242972160,1,Undirected,4.816021904145347
1129010359770025984,1,Undirected,4.816021904145347
1128574857011027969,4,Undirected,0.6230936787860779
1128971725465460737,2,Undirected,5.422422234004057
1128866207992430593,4,Undirected,1.1972798288563786
1127761444311666688,4,Undirected,1.1972798288563786
1129958208171257856,4,Undirected,1.1972798288563786
1126984898927927296,1,Undirected,4.816021904145347
1129687919805865984,1,Undirected,4.816021904145347
1127076068475539462,2,Undirected,5.422422234004057
1129764248769519618,1,Undirected,4.816021904145347
1128491538042908672,4,Undirected,1.1972798288563786
1127768033278054401,4,Undirected,1.1972798288563786
1127548734621884416,7,Undirected,1.443289882190178
1129711994959908865,1,Undirected,4.816021904145347
1129691595077431296,1,Undirected,4.816021904145347
1129718075282952195,2,Undirected,5.422422234004057
1128995651079921664,2,Undirected,5.422422234004057
1129685588699996160,1,Undirected,4.816021904145347
1129513488324341760,4,Undirected,1.6471485597492455
1129649080576012288,2,Undirected,5.422422234004057
1129602951104745472,4,Undirected,0.5791832890405202
1129977455349919744,2,Undirected,5.422422234004057
1126905499281027072,7,Undirected,1.443289882190178
1128106577955704833,2,Undirected,5.422422234004057
1127752895170875392,4,Undirected,1.1972798288563786
1128197395521478656,2,Undirected,7.621232163087879
1129102969562173440,1,Undirected,4.816021904145347
1126990047171866624,7,Undirected,1.584338652118353
1127224989805993984,2,Undirected,5.422422234004057
1129919192491151360,7,Undirected,1.443289882190178
1128908023194275840,4,Undirected,0.33097386026187353
1129737937845985283,7,Undirected,1.443289882190178
1126942674953461760,1,Undirected,4.816021904145347
1128586512717598720,6,Undirected,8.07065219518349
1129527018654011392,4,Undirected,0.5791832890405202
1129722231721005058,3,Undirected,0.8869340315786499
1128865225225039873,3,Undirected,1.8847594278881634
1129544334431334400,2,Undirected,0.6933354289565726
1128056426255929344,3,Undirected,1.8847594278881634
1128619263399358465,1,Undirected,4.816021904145347
1127081805817860097,2,Undirected,5.422422234004057
1129540055628898304,3,Undirected,1.8847594278881634
1128971538667933696,1,Undirected,4.816021904145347
1130340448445259777,4,Undirected,0.5791832890405202
1128928995523694592,2,Undirected,5.422422234004057
1127928442928807936,2,Undirected,5.401551568812579
1129728541803855872,5,Undirected,0.38030596649396514
1128941152348991488,2,Undirected,1.7537557180150698
1129153167671697408,1,Undirected,4.816021904145347
1129516314299494400,2,Undirected,5.422422234004057
1127917761579978752,2,Undirected,5.422422234004057
1129532046550822912,1,Undirected,4.816021904145347
1127708616897716224,2,Undirected,0.184785166064179
1129749986684690432,2,Undirected,5.422422234004057
1129575037801865216,6,Undirected,8.07065219518349
1126995230878650368,2,Undirected,5.422422234004057
1128857841723330561,3,Undirected,1.8847594278881634
1129724388616675329,4,Undirected,1.1972798288563786
1127012129540677632,1,Undirected,4.816021904145347
1129749186264608768,6,Undirected,0.3810643693701994
1127348721887268864,1,Undirected,4.816021904145347
1129844457954775041,4,Undirected,0.5937846902398553
1129570384674578432,4,Undirected,1.1972798288563786
1128969220513968128,5,Undirected,0.3233488589856227
1129907323630104576,3,Undirected,1.8847594278881634
1129607691486224384,2,Undirected,4.93157622204847
1128962696051712000,4,Undirected,0.5144624583837241
1127011626857578496,4,Undirected,0.5791832890405202
1129707086663700480,2,Undirected,5.422422234004057
1128787864349626368,2,Undirected,5.422422234004057
1129687366841405440,1,Undirected,4.816021904145347
1129388224416178176,4,Undirected,1.1972798288563786
1130326677597315072,4,Undirected,0.5791832890405202
1128239448028696577,2,Undirected,5.422422234004057
1129725390547820544,2,Undirected,5.422422234004057
1129208243903795200,4,Undirected,1.1972798288563786
1129186055414923265,1,Undirected,4.816021904145347
1129356640983977987,3,Undirected,1.8847594278881634
1129523552498020353,2,Undirected,5.422422234004057
1127318997530054656,6,Undirected,8.07065219518349
1128165116661223430,4,Undirected,0.558651639105155
1127442175128506368,1,Undirected,4.816021904145347
1129682986490667008,6,Undirected,8.07065219518349
1130054827583500288,4,Undirected,1.2359041934916524
1129735332117786629,2,Undirected,5.422422234004057
1128529158101880832,1,Undirected,4.816021904145347
1129716629225365504,2,Undirected,5.422422234004057
1129543207845392384,2,Undirected,5.422422234004057
1129676472178753536,2,Undirected,0.184891490019537
1129709623701671936,4,Undirected,1.1972798288563786
1128913196746588160,7,Undirected,1.443289882190178
1129713652108472321,4,Undirected,0.5791832890405202
1129873164681355264,1,Undirected,4.816021904145347
1129654813690433538,4,Undirected,1.1972798288563786
1130390389590855680,5,Undirected,0.38030596649396514
1129652611483746304,4,Undirected,1.1972798288563786
1127879147387121664,2,Undirected,4.4040772290506816
1129700164858404865,2,Undirected,5.422422234004057
1128872767066128384,2,Undirected,5.422422234004057
1128777875455266816,1,Undirected,4.816021904145347
1130131566187950082,4,Undirected,1.1972798288563786
1128866029340200961,6,Undirected,8.07065219518349
1130341100458315777,4,Undirected,1.1972798288563786
1130291169588498432,3,Undirected,1.8847594278881634
1128919557643546626,2,Undirected,5.422422234004057
1127438299314786309,2,Undirected,5.422422234004057
1130088075042754560,1,Undirected,4.816021904145347
1130060167356092416,4,Undirected,0.272818403266643
1128616975003996160,2,Undirected,5.422422234004057
1129213447642800129,2,Undirected,5.422422234004057
1127931329943719936,4,Undirected,1.7732559861169923
1127788748358316033,2,Undirected,3.1248864071229545
1129689097549729792,1,Undirected,4.816021904145347
1127406915258961920,4,Undirected,1.1972798288563786
1129146258193469440,4,Undirected,0.5791832890405202
1129171375631917057,2,Undirected,3.6855234044861875
1128074675148296192,4,Undirected,1.1972798288563786
1129752304780025856,1,Undirected,4.816021904145347
1128650329560469506,7,Undirected,1.443289882190178
1127133157566894080,1,Undirected,4.816021904145347
1129740932457357313,4,Undirected,0.22099853121921761
1129114684517437440,7,Undirected,1.4391855426236149
1129532876804911104,6,Undirected,1.3761217517545525
1129619429006831617,4,Undirected,1.1972798288563786
1130231255641931776,6,Undirected,8.07065219518349
1129203174789734400,4,Undirected,1.1972798288563786
1127200712511803392,6,Undirected,8.07065219518349
1129569143160655873,2,Undirected,5.422422234004057
1129537259668103168,2,Undirected,5.422422234004057
1129745710767845379,6,Undirected,8.07065219518349
1129519639829127168,2,Undirected,5.422422234004057
1127773959666032641,4,Undirected,1.1972798288563786
1129216697502593029,2,Undirected,0.24741485748501416
1129891865942118401,6,Undirected,8.07065219518349
1127484070223437824,5,Undirected,0.3929421410763856
1128085261424840704,4,Undirected,1.1972798288563786
1127409708451557376,6,Undirected,8.07065219518349
1127874835554586624,2,Undirected,3.8596431055642673
