Source,Target,Type
1129026578229354496,11,Undirected
1127515680201265152,13,Undirected
1128774589008375809,13,Undirected
1130025455623344129,11,Undirected
1127983147260366853,12,Undirected
1129607936056090624,12,Undirected
1128238884620390403,11,Undirected
1129526598359691265,14,Undirected
1128035388797284352,10,Undirected
1129704519237955589,11,Undirected
1130372444428984320,10,Undirected
1127474256562905093,14,Undirected
1128937185296568320,12,Undirected
1129567278910103555,11,Undirected
1129225526797668352,12,Undirected
1127409963997941760,10,Undirected
1129210354385412096,11,Undirected
1128101058398392320,11,Undirected
1129713693967601664,14,Undirected
1127424923914391554,12,Undirected
1128113214573514752,11,Undirected
1126978106630082560,12,Undirected
1129976577146490881,11,Undirected
1128425048115560448,10,Undirected
1129514835312406529,14,Undirected
1130309261685186561,11,Undirected
1129742340208386049,12,Undirected
1129257710770245632,11,Undirected
1129169115472523269,14,Undirected
1128433538200530945,12,Undirected
1127879466343026688,10,Undirected
1127059751978717184,12,Undirected
1130056932146831362,12,Undirected
1129274633151078400,13,Undirected
1126985069531254784,12,Undirected
1127520143980937218,12,Undirected
1130393775711195136,10,Undirected
1127146704858374144,10,Undirected
1126992730192662528,10,Undirected
1129705398787760129,10,Undirected
1129691296711434240,13,Undirected
1128486289970327552,12,Undirected
1129187278830657536,13,Undirected
1129603468413493248,14,Undirected
1128583024931508224,10,Undirected
1127401961530073089,11,Undirected
1129741891594084353,12,Undirected
1129475573770739713,10,Undirected
1129492499129442304,12,Undirected
1126989708163031040,11,Undirected
1129146510317199360,11,Undirected
1129880063640342528,12,Undirected
1130358517154496513,12,Undirected
1127152171189964800,10,Undirected
1127385815225520128,10,Undirected
1128896980397068288,10,Undirected
1129614693872443392,12,Undirected
1129264361971671041,12,Undirected
1129858286402932736,10,Undirected
1127040883033903104,11,Undirected
1128506310167654406,12,Undirected
1127368572714438656,10,Undirected
1129757281774706690,11,Undirected
1129215246063636480,14,Undirected
1129151195526774784,12,Undirected
1130261778951168000,10,Undirected
1129126551704883200,10,Undirected
1129697461075791872,14,Undirected
1128628449642291200,12,Undirected
1129550678471262208,12,Undirected
1129514455535181824,14,Undirected
1129669631336017920,14,Undirected
1128861637069328384,12,Undirected
1129730487226916866,10,Undirected
1129672245687619585,14,Undirected
1128056201504145408,10,Undirected
1129676051272085504,12,Undirected
1129216678510727169,10,Undirected
1129612294428606464,10,Undirected
1130218822571454464,11,Undirected
1129633633424175104,12,Undirected
1126990047171866624,10,Undirected
1128916187297927168,13,Undirected
1128154496947769344,12,Undirected
1129751942220140545,13,Undirected
1129570297831538689,14,Undirected
1127851814596923392,13,Undirected
1127086625924587520,10,Undirected
1129670698127859713,12,Undirected
1127767030709358592,12,Undirected
1128066842516287489,11,Undirected
1128936246078664705,12,Undirected
1129559428603056129,10,Undirected
1129692527232245760,12,Undirected
1128137006855278593,12,Undirected
1127740242201595904,11,Undirected
1129722513607389185,10,Undirected
1128968539447021575,13,Undirected
1128458810777976832,12,Undirected
1127465256869961728,11,Undirected
1127088975699558402,11,Undirected
1129472277790093312,12,Undirected
1128884265171603456,12,Undirected
1129756668215144450,10,Undirected
1129557179571138560,14,Undirected
1129135236996984834,14,Undirected
1129292944219885568,13,Undirected
1128231311104065547,10,Undirected
1127168352856694784,10,Undirected
1129542358809210880,11,Undirected
1129500566999060480,14,Undirected
1127560244014530561,12,Undirected
1129684471978946560,11,Undirected
1129133838800527360,12,Undirected
1128976153929142273,14,Undirected
1128958776789348352,11,Undirected
1128867552241709056,10,Undirected
1130340249417084928,12,Undirected
1127191254121402369,12,Undirected
1127079761698623488,12,Undirected
1129529530790682625,11,Undirected
1129922890919362562,11,Undirected
1129609790265614336,12,Undirected
1127504737727705088,12,Undirected
1128996683059097600,14,Undirected
1128985592841232386,10,Undirected
1130398004463013888,11,Undirected
1127739527429181442,11,Undirected
1128063620670054401,12,Undirected
1127689697084338176,13,Undirected
1129365376200892416,12,Undirected
1127044736861102080,11,Undirected
1129689905783664641,12,Undirected
1129649945911353345,14,Undirected
1129965322126028801,10,Undirected
1130040470237638658,10,Undirected
1127682458785239042,10,Undirected
1129686686122663936,12,Undirected
1127365363102912513,12,Undirected
1127324666283089923,10,Undirected
1127771918944178176,13,Undirected
1128168185755099136,12,Undirected
1127003967139926016,12,Undirected
1129956099124162560,12,Undirected
1128545896117882880,11,Undirected
1127570869331451904,10,Undirected
1130073279274848256,10,Undirected
1128822826079678465,11,Undirected
1129019366865924096,12,Undirected
1128128190927364096,11,Undirected
1127794983258341376,12,Undirected
1129527960594083840,12,Undirected
1128393707219234817,12,Undirected
1130041783914762240,10,Undirected
1130321554326245378,12,Undirected
1129704967814565888,10,Undirected
1128963662318718976,13,Undirected
1129194753898057728,11,Undirected
1129236769285664768,14,Undirected
1129181470713556993,10,Undirected
1129590549705420800,10,Undirected
1128200377415823361,12,Undirected
1128469366599630850,14,Undirected
1129757612164243463,12,Undirected
1126976372352737286,10,Undirected
1127378465127145472,10,Undirected
1129743246056468485,10,Undirected
1129689821041926150,11,Undirected
1127899954771423233,10,Undirected
1128926880806068224,12,Undirected
1127667762963202048,12,Undirected
1128445469888090113,12,Undirected
1127136754606067712,12,Undirected
1129337924342886400,14,Undirected
1129314293814448130,12,Undirected
1127456966089904129,11,Undirected
1128882524476698624,11,Undirected
1128117898579283968,11,Undirected
1127085590548082688,11,Undirected
1129709111896158208,12,Undirected
1129590583570325509,14,Undirected
1129200239728971777,11,Undirected
1129898291779448832,12,Undirected
1129691387190861829,12,Undirected
1129887807500050432,12,Undirected
1128574411856945152,13,Undirected
1127146660297969664,12,Undirected
1129905978273484800,10,Undirected
1129496140095688704,12,Undirected
1127878034512420864,10,Undirected
1127359166614360064,12,Undirected
1128520018130456576,12,Undirected
1129900639041888256,10,Undirected
1127395759698075648,12,Undirected
1129976861100920832,12,Undirected
1129726025053687809,12,Undirected
1128819518082408448,14,Undirected
1129619725724479488,11,Undirected
1128772728616472576,12,Undirected
1129732751383515139,12,Undirected
1127865456025411584,11,Undirected
1128509909325074433,11,Undirected
1128535020325429254,13,Undirected
1129248907865628672,12,Undirected
1129694010539274243,10,Undirected
1127814171272327169,12,Undirected
1129265740907892737,12,Undirected
1127401431181357056,10,Undirected
1129745297943535618,12,Undirected
1128406675390488576,11,Undirected
1127875919882756098,11,Undirected
1129702632761618434,12,Undirected
1128184167311728640,11,Undirected
1127799338967502849,12,Undirected
1130314071578882048,14,Undirected
1129736224762191875,13,Undirected
1128605256705724416,11,Undirected
1129321342673854466,11,Undirected
1129947736223014913,11,Undirected
1129319223321227264,12,Undirected
1128964484725297157,10,Undirected
1129519460287541249,13,Undirected
1129305295950213120,11,Undirected
1127003516415778817,13,Undirected
1127420349904068609,14,Undirected
1129688394152304641,12,Undirected
1127760477142970368,12,Undirected
1128870533167079424,12,Undirected
1129542919268970496,14,Undirected
1129853680524468225,10,Undirected
1129697655464927233,10,Undirected
1127043946423578624,12,Undirected
1129600635605725189,11,Undirected
1128050203351605249,10,Undirected
1128608652460302336,10,Undirected
1129499813274243073,10,Undirected
1129189234911244288,12,Undirected
1127717962960461824,11,Undirected
1129748704183967749,12,Undirected
1130401257477234690,11,Undirected
1127397065577775105,10,Undirected
1128576619214397441,10,Undirected
1129866503388450816,12,Undirected
1128766159325679616,12,Undirected
1127411231457832960,11,Undirected
1129707672503107584,12,Undirected
1129372505079083009,10,Undirected
1129900769313009665,12,Undirected
1130239452016664577,12,Undirected
1128181031348031488,14,Undirected
1129711589190356992,10,Undirected
1130088862401695744,10,Undirected
1129865510374518785,10,Undirected
1128129573005094912,11,Undirected
1129260108590923776,12,Undirected
1128800979963584518,12,Undirected
1129713524102574084,13,Undirected
1127407938589454336,10,Undirected
1129750382085836800,14,Undirected
1129776837779869696,14,Undirected
1128102337354973184,10,Undirected
1129012512870064132,12,Undirected
1129766970818289666,12,Undirected
1129028092582719490,11,Undirected
1127860524274728964,12,Undirected
1129542754235609088,12,Undirected
1127040030898249728,12,Undirected
1127744660053434368,10,Undirected
1128889633255747584,12,Undirected
1129724801709481984,14,Undirected
1127141643730051072,10,Undirected
1127122517661892608,10,Undirected
1129713621607411712,14,Undirected
1129931872320933889,11,Undirected
1128850304252821509,14,Undirected
1129668948524392449,12,Undirected
1130374685470781440,14,Undirected
1129693394639265792,12,Undirected
1129317635726954497,12,Undirected
1129590313947811840,10,Undirected
1127039152137035777,10,Undirected
1129726838366986242,10,Undirected
1129526311104286722,14,Undirected
1130310188538269698,11,Undirected
1127703507522342912,13,Undirected
1129535658752598016,14,Undirected
1129854429736210432,10,Undirected
1129792964476190720,10,Undirected
1129184506739593217,11,Undirected
1128965839581925379,14,Undirected
1128782785412386816,12,Undirected
1128996049954099200,14,Undirected
1129071175819177984,13,Undirected
1129668848980901888,14,Undirected
1128146099728859136,14,Undirected
1130328472717369344,10,Undirected
1129589928319496192,12,Undirected
1128603913765056512,14,Undirected
1128260431192023040,10,Undirected
1130392807384817664,11,Undirected
1127015173091282944,12,Undirected
1130353257237417984,11,Undirected
1129829223927934976,10,Undirected
1127891514837704704,10,Undirected
1127905358398103553,10,Undirected
1129598356936806400,12,Undirected
1128079553774022656,10,Undirected
1129609583410810880,13,Undirected
1129901350345617408,12,Undirected
1128038844127834112,12,Undirected
1128597012050407424,10,Undirected
1128863371787247617,14,Undirected
1129691603713441792,12,Undirected
1129703159654305792,11,Undirected
1128529000777777157,13,Undirected
1129653538169057285,14,Undirected
1129685998068101121,11,Undirected
1128862815161266176,10,Undirected
1128919239874600960,12,Undirected
1129894990308446208,10,Undirected
1128222628987015169,11,Undirected
1130233110891618304,12,Undirected
1128476212102197248,12,Undirected
1129710571077562369,12,Undirected
1129139653691363328,11,Undirected
1129602926207311872,10,Undirected
1127010581964152832,10,Undirected
1128635700541132801,14,Undirected
1127679611729526784,11,Undirected
1129130385026105345,12,Undirected
1129366327104135169,10,Undirected
1128640612851257345,14,Undirected
1129223241615040512,14,Undirected
1129735741972594696,10,Undirected
1127156652283650048,13,Undirected
1129569470723190784,13,Undirected
1127027838509469696,11,Undirected
1129582907050274819,12,Undirected
1128627136279900160,10,Undirected
1129189632380243968,12,Undirected
1127807511489236992,10,Undirected
1128813446340890624,14,Undirected
1128967108136620032,12,Undirected
1129908924386357249,10,Undirected
1127665409052762112,10,Undirected
1127852501523238912,13,Undirected
1128136429861625856,14,Undirected
1129698471001317376,12,Undirected
1128878759312969729,12,Undirected
1128143667808440322,12,Undirected
1127363046286823424,14,Undirected
1128815788373110784,10,Undirected
1129692119344472064,12,Undirected
1129275956709904384,12,Undirected
1128417644762128384,12,Undirected
1126988813635428353,12,Undirected
1130244671924367360,12,Undirected
1128625452262649856,10,Undirected
1129326300068364289,12,Undirected
1129522181925494785,14,Undirected
1129698341619621888,11,Undirected
1129550329500975104,12,Undirected
1130314269550030848,10,Undirected
1129661446923513856,12,Undirected
1128495270273200128,13,Undirected
1128219563865194496,11,Undirected
1129631421763481600,10,Undirected
1127121246016028672,11,Undirected
1127232228503592960,12,Undirected
1129706786049499136,11,Undirected
1128857153056284672,11,Undirected
1129121508180160512,13,Undirected
1128508567353532418,12,Undirected
1128393041763393536,10,Undirected
1128963307438727168,12,Undirected
1127730290091122689,12,Undirected
1130226955712729088,10,Undirected
1128441265744273408,13,Undirected
1129764975680086018,12,Undirected
1127821020876775424,12,Undirected
1129699295488122882,12,Undirected
1128417836345389057,11,Undirected
1127382290655399936,11,Undirected
1129953026158940161,11,Undirected
1128033534638059520,10,Undirected
1129560610008518656,12,Undirected
1128111446556942336,14,Undirected
1126967698817085440,14,Undirected
1129697420676173824,11,Undirected
1130387858181648384,13,Undirected
1129350978577113089,11,Undirected
1129378093817221122,10,Undirected
1128111786236887040,10,Undirected
1129707260173668352,10,Undirected
1129687058513928193,13,Undirected
1128931011281088512,14,Undirected
1129163374615359488,10,Undirected
1128924734169575424,10,Undirected
1129698188057751553,12,Undirected
1129498464868429824,12,Undirected
1130320225402941440,12,Undirected
1129681584095784960,10,Undirected
1129721207077556224,11,Undirected
1128866989764558848,10,Undirected
1127396025189011456,10,Undirected
1129178899684896768,14,Undirected
1129052750086574080,13,Undirected
1129927430091620352,10,Undirected
1129883621626503168,12,Undirected
1130082517963354117,14,Undirected
1130091251368226821,12,Undirected
1128856847153106944,10,Undirected
1129957470229557248,12,Undirected
1129542935039471616,10,Undirected
1128884502338478080,11,Undirected
1128086952815747072,13,Undirected
1129466561603833857,10,Undirected
1127371456466247680,12,Undirected
1129145504967737345,12,Undirected
1130041021339906048,10,Undirected
1129604646266257408,12,Undirected
1128517935071408128,10,Undirected
1128906189796810753,12,Undirected
1128652657512443911,12,Undirected
1129367052379086848,10,Undirected
1129184476385370112,11,Undirected
1128499114214223873,12,Undirected
1128594486676692992,12,Undirected
1129891937081683968,12,Undirected
1129546102263255041,14,Undirected
1129707045718913024,13,Undirected
1129156287319695360,12,Undirected
1127757175265173504,12,Undirected
1127690820620963840,10,Undirected
1126987679457873920,11,Undirected
1129698133439524866,10,Undirected
1129521650259582976,12,Undirected
1128106585211858951,10,Undirected
1127345098545516544,11,Undirected
1128665106076712960,12,Undirected
1127919381415989250,10,Undirected
1129749212441317376,10,Undirected
1128924630465433600,12,Undirected
1129290392455634944,12,Undirected
1128122919937138688,14,Undirected
1129199720318898176,10,Undirected
1130305906552426497,12,Undirected
1129699394700292097,10,Undirected
1128928556707266561,11,Undirected
1129146508878598144,11,Undirected
1127816656632156163,13,Undirected
1129627303963553793,14,Undirected
1127846866651979776,14,Undirected
1128614954007818240,12,Undirected
1127392434655096832,11,Undirected
1128513782420926464,12,Undirected
1129228186712100865,11,Undirected
1127809853391400961,10,Undirected
1127731894991241216,11,Undirected
1129193416565248000,10,Undirected
1129008175192059906,12,Undirected
1130074901937700865,14,Undirected
1128888105711296515,11,Undirected
1129749144913022976,10,Undirected
1129729188070612998,10,Undirected
1128956996839829504,10,Undirected
1128973149679177730,13,Undirected
1127108565515157504,13,Undirected
1129882427902517248,10,Undirected
1129178719124303872,13,Undirected
1129953566993444864,10,Undirected
1129558141786439681,11,Undirected
1128993074602958848,14,Undirected
1127132005970268160,10,Undirected
1129715860506128384,11,Undirected
1128903590225907712,12,Undirected
1129908527764525058,14,Undirected
1128055432692396032,11,Undirected
1127088296964775936,10,Undirected
1129735440607657987,14,Undirected
1128908777422372864,12,Undirected
1129535436811001856,13,Undirected
1128844090928320512,10,Undirected
1129274782199902208,12,Undirected
1128485097512898560,12,Undirected
1128198684871659520,11,Undirected
1128885493133791233,11,Undirected
1129921266444525574,12,Undirected
1129994644434182144,14,Undirected
1129929873282064384,11,Undirected
1128420543538106369,10,Undirected
1126995787538264064,12,Undirected
1130281461892837376,14,Undirected
1129685816144384000,10,Undirected
1130403581536849920,12,Undirected
1127901837690982400,10,Undirected
1130405041808896001,12,Undirected
1129751385514360834,14,Undirected
1129186971950039040,14,Undirected
1129900450612953089,12,Undirected
1128854297804849152,12,Undirected
1129745349340532737,14,Undirected
1129478880316628992,14,Undirected
1129369086469607427,14,Undirected
1129718170338512896,10,Undirected
1128399188998254592,11,Undirected
1130401147041116162,11,Undirected
1129691450390695936,12,Undirected
1128861149754060800,12,Undirected
1129886284002914304,12,Undirected
1127890851772813312,14,Undirected
1128442961807568896,12,Undirected
1128976690246430720,10,Undirected
1129609289125863425,12,Undirected
1130016770406752258,10,Undirected
1129699305776795648,14,Undirected
1129702428859781120,14,Undirected
1129555618707197952,12,Undirected
1129891698568417280,10,Undirected
1129299257704439809,13,Undirected
1129695869916237824,11,Undirected
1129611239909314561,12,Undirected
1129234242196582401,13,Undirected
1127763913112571904,11,Undirected
1129559948583555072,12,Undirected
1128317647102210048,10,Undirected
1129728066652127239,12,Undirected
1130304587531816961,10,Undirected
1129706220669980672,12,Undirected
1129981344014974976,12,Undirected
1128149370451288065,14,Undirected
1130379148524830720,10,Undirected
1128829745150320642,12,Undirected
1127033881197023232,12,Undirected
1128808409359192065,10,Undirected
1127437786867310592,10,Undirected
1129870649453711360,14,Undirected
1128606811567710208,11,Undirected
1128962601210093569,12,Undirected
1129523760048926720,14,Undirected
1128454877582176256,14,Undirected
1129221336968994816,12,Undirected
1129521406444576768,13,Undirected
1127433510082334720,10,Undirected
1129490634690064384,11,Undirected
1128493224207609856,10,Undirected
1129983229195194368,12,Undirected
1127883203644051459,13,Undirected
1129955621329989632,12,Undirected
1126984975054589952,10,Undirected
1127022113062150144,11,Undirected
1128152865405407232,11,Undirected
1130274622593568768,11,Undirected
1128882302145032194,10,Undirected
1128959295444332545,12,Undirected
1129712244525228032,12,Undirected
1129260401588285441,13,Undirected
1127349437951426560,12,Undirected
1129681033761177600,12,Undirected
1128049781471887360,13,Undirected
1129740682590072835,10,Undirected
1127939128887111682,11,Undirected
1127368025236070400,12,Undirected
1130068140476518400,10,Undirected
1128464348362551297,12,Undirected
1127074575668277249,12,Undirected
1129552881638494208,14,Undirected
1127402132745777153,11,Undirected
1128008458853183493,13,Undirected
1129725532428546048,11,Undirected
1127786832689631232,12,Undirected
1127511443799064576,10,Undirected
1129042220596830208,13,Undirected
1127128813526061057,12,Undirected
1128709349390422019,10,Undirected
1129313086391824384,12,Undirected
1128868086793232385,10,Undirected
1129132021186301952,12,Undirected
1129647672879566848,12,Undirected
1128868257371283456,11,Undirected
1128787650888863745,10,Undirected
1129923292037406720,11,Undirected
1128797053214121987,10,Undirected
1127424968130564098,14,Undirected
1128428074712719361,14,Undirected
1129624875566374913,11,Undirected
1127157547377389568,12,Undirected
1129260230754201601,11,Undirected
1129197829262438400,10,Undirected
1126984218691530752,11,Undirected
1129558844957290496,12,Undirected
1129698855388233728,10,Undirected
1129183663617236993,10,Undirected
1129899298366222336,12,Undirected
1128570878071984128,11,Undirected
1129725509565386752,11,Undirected
1128884444184567809,12,Undirected
1129704873484701696,10,Undirected
1129209948448133120,14,Undirected
1129561257051271168,13,Undirected
1128546883490631680,11,Undirected
1127880976632172544,13,Undirected
1127364815498821633,11,Undirected
1127004607555690496,10,Undirected
1129561141238063104,10,Undirected
1127749223540240384,12,Undirected
1129547753732706305,12,Undirected
1129488250383392768,14,Undirected
1130243580264476673,12,Undirected
1129743266801434624,10,Undirected
1129684533614301184,14,Undirected
1129857692296605696,13,Undirected
1128557220210171905,10,Undirected
1129298521918562304,10,Undirected
1128773132808990720,11,Undirected
1129889203905413122,13,Undirected
1129548614680711168,10,Undirected
1128070047690153984,12,Undirected
1129287938829889537,14,Undirected
1128842771291230208,13,Undirected
1127094517310451712,10,Undirected
1128518147189796864,11,Undirected
1127011438428508161,10,Undirected
1129265181077323777,12,Undirected
1129735018849427458,12,Undirected
1128963827754651648,14,Undirected
1129143552464773121,11,Undirected
1128476072788447232,11,Undirected
1129257097990770689,12,Undirected
1127160526478254081,14,Undirected
1129010464430542849,12,Undirected
1129722729471471616,12,Undirected
1129649047814397952,13,Undirected
1130399087402995714,11,Undirected
1128527298511007745,10,Undirected
1128517472263348224,12,Undirected
1128243334210658305,12,Undirected
1128972014994092032,10,Undirected
1128834984393887744,14,Undirected
1128839740457750528,12,Undirected
1129988180684550144,10,Undirected
1128894358227308544,14,Undirected
1127365007543418881,12,Undirected
1127729504934289414,14,Undirected
1128223361480323072,10,Undirected
1129360380097024000,12,Undirected
1128255745399504896,10,Undirected
1129709395359617024,13,Undirected
1128244528056377344,10,Undirected
1129704903574556672,13,Undirected
1128868736683741189,12,Undirected
1129671225389637633,12,Undirected
1128831056923189248,12,Undirected
1127698366903619585,12,Undirected
1129538361012523008,12,Undirected
1129715402957774849,14,Undirected
1127832295048601600,12,Undirected
1128953913195999232,11,Undirected
1128918357644783616,10,Undirected
1129243131843497989,12,Undirected
1130212636602191872,10,Undirected
1129705467335270400,10,Undirected
1127139406463193088,10,Undirected
1129608878549684224,14,Undirected
1129209906349764608,10,Undirected
1128992051675127808,14,Undirected
1127133157566894080,10,Undirected
1127110256805335040,12,Undirected
1127759230520291328,10,Undirected
1128447097450012672,12,Undirected
1130016687233757184,10,Undirected
1128653309340831745,11,Undirected
1129720197688963072,10,Undirected
1129743248149405699,10,Undirected
1127434792981544961,11,Undirected
1129708199462883328,11,Undirected
1129202243792588801,11,Undirected
1129220979924774912,12,Undirected
1127326673832034304,10,Undirected
1129367812835643392,11,Undirected
1127740790598332416,11,Undirected
1127397966472404993,12,Undirected
1129133111059501056,12,Undirected
1127387486164963328,10,Undirected
1129887729313992705,10,Undirected
1130100344367792128,12,Undirected
1128159210976317440,14,Undirected
1129854907740172288,12,Undirected
1127141211007897600,12,Undirected
1127382650144972802,10,Undirected
1129705227756613632,12,Undirected
1128656459376484353,10,Undirected
1129766182205235201,10,Undirected
1129356640983977987,10,Undirected
1129992580505034752,10,Undirected
1129758207180705792,10,Undirected
1129703332992315394,10,Undirected
1129142721505923072,12,Undirected
1128491660206153728,12,Undirected
1129129557380993033,13,Undirected
