Source,Target,Type,Weight
1127830531167494150,1,Undirected,1.3704452097331414
1129630194849931264,5,Undirected,0.5501454461084833
1127821059523145728,5,Undirected,1.3479488596967883
1127838861881630720,1,Undirected,6.127999117171522
1127788702460043264,1,Undirected,0.20997363769678987
1128498496401625089,2,Undirected,14.636826663108957
1127536669744193537,5,Undirected,1.3479488596967883
1127515932455100416,5,Undirected,0.5501454461084833
1127394080390930432,5,Undirected,1.3479488596967883
1129532876855267330,1,Undirected,1.1251658789090646
1128140355956662272,1,Undirected,1.3704452097331414
1129709187661852673,5,Undirected,1.3479488596967883
1129958445216620544,5,Undirected,0.5501454461084833
1127748952755847168,2,Undirected,14.636826663108957
1128228458864173056,3,Undirected,4.098278090364947
1127741767107825664,3,Undirected,4.098278090364947
1127685292737978368,3,Undirected,1.5878602201285048
1130027180509913088,1,Undirected,6.127999117171522
1127724075944562688,5,Undirected,0.5501454461084833
1128435044559872001,1,Undirected,0.2855299151241786
1128935720716865536,2,Undirected,14.636826663108957
1129826073942798336,5,Undirected,0.3930439034419714
1129915884175122433,3,Undirected,4.098278090364947
1127516771630571521,1,Undirected,6.127999117171522
1128402217742917633,1,Undirected,6.127999117171522
1129565488248307713,5,Undirected,0.5501454461084833
1128423822216925184,5,Undirected,1.3479488596967883
1127842551086473221,7,Undirected,7.834177336928962
1129874890859909120,2,Undirected,14.636826663108957
1128123278050992128,2,Undirected,14.636826663108957
1127353315161829376,4,Undirected,1.986788642894781
1127143783374548992,3,Undirected,4.098278090364947
1128884804747841536,5,Undirected,0.5501454461084833
1127402632337690624,5,Undirected,1.3479488596967883
1129145595380109314,2,Undirected,14.636826663108957
1128080734600622080,2,Undirected,14.636826663108957
1129189057349554181,3,Undirected,4.098278090364947
1128980441661288449,5,Undirected,0.5501454461084833
1129957597354766336,2,Undirected,14.636826663108957
1129537537196691456,7,Undirected,8.379419483106165
1130244671924367360,3,Undirected,3.8662802353197816
1129290273635176449,5,Undirected,1.3479488596967883
1129751969680252928,5,Undirected,0.5434944651305356
1127180917208784896,5,Undirected,1.3479488596967883
1130256792481460230,3,Undirected,4.098278090364947
1127697313051189248,5,Undirected,1.3479488596967883
1129350016257052673,4,Undirected,0.4241997560358744
1128217087372025857,5,Undirected,1.3479488596967883
1129705836689756161,2,Undirected,14.636826663108957
1127425742105485312,5,Undirected,1.3479488596967883
1127503761767747584,3,Undirected,4.098278090364947
1129725462433935360,3,Undirected,3.40371386120662
1128427626962358272,2,Undirected,14.636826663108957
1128062886075670530,7,Undirected,7.992828267971723
1129567029264912384,3,Undirected,3.928565609863017
1128254972586385410,1,Undirected,6.127999117171522
1129331048590872576,5,Undirected,0.5501454461084833
1127702817299238912,3,Undirected,4.098278090364947
1129726303580676097,5,Undirected,0.5501454461084833
1127386011372179456,3,Undirected,3.953295750658762
1129553915144310784,3,Undirected,4.098278090364947
1128781446406000640,5,Undirected,1.3479488596967883
1129884081980706816,2,Undirected,0.18585236411907638
1128806436257976320,6,Undirected,0.3263763825193195
1129953269319475200,2,Undirected,14.636826663108957
1129872784283226112,3,Undirected,1.5878602201285048
1127389702288338945,4,Undirected,0.1496223005820804
1129516314299494400,3,Undirected,4.098278090364947
1127017027766325248,6,Undirected,0.3647513010863849
1129500959241932801,2,Undirected,14.636826663108957
1129697633029636098,3,Undirected,3.909155892794843
1129716496320663553,2,Undirected,14.636826663108957
1129322445767184384,2,Undirected,14.636826663108957
1128765046387953664,5,Undirected,0.5501454461084833
1129684763998973952,2,Undirected,14.636826663108957
1129976450843418624,2,Undirected,14.636826663108957
1129278705434415104,2,Undirected,14.636826663108957
1128825409078845440,1,Undirected,6.127999117171522
1129220036038545411,5,Undirected,1.3479488596967883
1129663825131724800,3,Undirected,4.098278090364947
1129923369200115712,2,Undirected,14.636826663108957
1126938816940396544,2,Undirected,14.636826663108957
1129670111621595136,5,Undirected,1.3479488596967883
1130295108115369984,2,Undirected,14.636826663108957
1129333572677099521,2,Undirected,14.636826663108957
1129431387881316352,2,Undirected,14.636826663108957
1128953107881193472,2,Undirected,14.636826663108957
1128857317988896768,5,Undirected,0.3669303471222762
1127148921526996997,1,Undirected,6.127999117171522
1127096697278959617,6,Undirected,0.4208612417223205
1130386214442360834,5,Undirected,1.3479488596967883
1129761103486046210,4,Undirected,1.986788642894781
1129298600981278721,2,Undirected,14.636826663108957
1129752087615737856,2,Undirected,14.636826663108957
1129606852797378560,5,Undirected,0.5501454461084833
1129730141041696773,5,Undirected,0.5501454461084833
1128170915261440001,3,Undirected,4.098278090364947
1129537109738622976,3,Undirected,4.098278090364947
1129979500769320960,3,Undirected,16.697153163550713
1129863916396437506,1,Undirected,6.127999117171522
1127684042898280448,7,Undirected,0.36357925027165117
1128792388846071808,5,Undirected,1.3479488596967883
1128911038634610688,3,Undirected,4.1833329242196795
1128218666300989441,3,Undirected,4.098278090364947
1128269611084857344,3,Undirected,0.8686719459812102
1129242551599243264,2,Undirected,14.636826663108957
1127354042672246784,6,Undirected,0.4208612417223205
1128563753203535882,1,Undirected,6.127999117171522
1129373049680084993,3,Undirected,4.098278090364947
1128977200026333187,5,Undirected,1.3479488596967883
1129714224115068929,2,Undirected,14.636826663108957
1127291856419639297,2,Undirected,14.636826663108957
1129395461809250304,5,Undirected,0.21907868991983337
1130047007542923264,4,Undirected,1.986788642894781
1129692011559235584,5,Undirected,1.9206645207718915
1127069930182983680,3,Undirected,4.098278090364947
1129956690957414406,5,Undirected,0.5434944651305356
1129743414071824386,3,Undirected,4.098278090364947
1129247275178385409,1,Undirected,6.127999117171522
1129758004289650688,2,Undirected,14.636826663108957
1128399517588570112,3,Undirected,1.5878602201285048
1128947413253668865,3,Undirected,4.098278090364947
1129748368920653824,2,Undirected,14.636826663108957
1129220740190892032,6,Undirected,0.3647513010863849
1130057784907538433,3,Undirected,4.098278090364947
1127390806996684800,5,Undirected,0.5501454461084833
1126955464518856704,6,Undirected,0.3647513010863849
1128240274713468928,2,Undirected,14.636826663108957
1129672589029150720,3,Undirected,0.7637573409059926
1129726879349518336,4,Undirected,1.986788642894781
1129769697199775746,3,Undirected,0.4813236728687956
1129558623518986241,5,Undirected,1.3479488596967883
1128390022233608192,5,Undirected,0.5501454461084833
1129510034075820032,3,Undirected,4.098278090364947
1127771006641291264,2,Undirected,14.636826663108957
1129935548808777728,3,Undirected,4.098278090364947
1127710249035517952,3,Undirected,4.098278090364947
1129770225522466816,5,Undirected,1.3479488596967883
1129751764671062019,5,Undirected,0.5501454461084833
1127438394081054721,2,Undirected,14.636826663108957
1128271132841267200,4,Undirected,2.0509356091289384
1129724808932024323,6,Undirected,0.4208612417223205
1128801980439130112,5,Undirected,1.3479488596967883
1127724596721901568,5,Undirected,1.3479488596967883
1127544008555687936,1,Undirected,0.2855299151241786
1127483161376460800,5,Undirected,0.5505023219568658
1128971793149022210,7,Undirected,7.834177336928962
1129949918884376576,5,Undirected,1.3479488596967883
1129738605050646529,7,Undirected,7.834177336928962
1128845659186970624,6,Undirected,0.4208612417223205
1128951663891324928,5,Undirected,0.21907868991983337
1127662893338513408,5,Undirected,0.578922016465324
1129962085264154624,2,Undirected,14.636826663108957
1127154559103561729,3,Undirected,4.098278090364947
1129510353006616576,3,Undirected,4.359343348402401
1127358219850960897,5,Undirected,0.5501454461084833
1127578870960381953,5,Undirected,1.3479488596967883
1127686833138089984,3,Undirected,1.5878602201285048
1128822566536171520,3,Undirected,4.098278090364947
1129365681764364289,3,Undirected,1.5878602201285048
1127836710941839366,5,Undirected,1.3479488596967883
1127447338937503746,5,Undirected,1.9206645207718915
1129711485964263424,3,Undirected,0.1869558335943528
1128985515200356355,4,Undirected,1.986788642894781
1128140352626384896,5,Undirected,1.3479488596967883
1127790152342892547,3,Undirected,4.098278090364947
1129870649453711360,5,Undirected,1.3479488596967883
1127845784299294720,5,Undirected,0.5501454461084833
1128084448245772289,2,Undirected,14.636826663108957
1128086808963665920,3,Undirected,4.098278090364947
1129283085088874496,6,Undirected,0.3263763825193195
1129750641805549570,5,Undirected,0.5501454461084833
1127755597384802304,5,Undirected,1.3479488596967883
1128051021920423938,3,Undirected,4.098278090364947
1128851545435435008,2,Undirected,14.636826663108957
1129192122538549248,1,Undirected,6.127999117171522
1127492359292219392,3,Undirected,4.098278090364947
1129776572381126657,2,Undirected,14.636826663108957
1128867509132652544,4,Undirected,0.1496223005820804
1129683047140323330,5,Undirected,1.3479488596967883
1127355673979711490,7,Undirected,7.834177336928962
1128918002085367809,2,Undirected,14.636826663108957
1127150538506756097,5,Undirected,0.5501454461084833
1127853489411899392,2,Undirected,14.636826663108957
1127432243964567552,5,Undirected,1.3479488596967883
1129724524914720769,5,Undirected,1.3479488596967883
1127186919979274240,2,Undirected,14.636826663108957
1129679972405207041,1,Undirected,6.127999117171522
1127435581686816768,1,Undirected,1.3704452097331414
1128901683889631232,5,Undirected,1.9933682378340916
1127372490794082304,5,Undirected,1.3479488596967883
1127801942678413312,3,Undirected,4.098278090364947
1128787348806807552,3,Undirected,4.098278090364947
1130402133138763776,1,Undirected,6.127999117171522
1129739289116459009,3,Undirected,4.098278090364947
1128797707965947904,5,Undirected,0.49163447871689914
1129595396341133314,3,Undirected,0.28259110273501353
1127498618120708096,3,Undirected,4.098278090364947
1128950214176518144,2,Undirected,14.636826663108957
1128485220028538880,3,Undirected,4.098278090364947
1128216448889966595,4,Undirected,4.572766932799368
1129319773618049024,5,Undirected,1.3479488596967883
1129826741730459648,1,Undirected,1.3704452097331414
1129950123654430720,3,Undirected,0.7637573409059926
1129746890512306176,3,Undirected,4.098278090364947
1129741279104000000,2,Undirected,14.636826663108957
1128239208114425857,5,Undirected,0.47403591658196226
1127002069804544000,5,Undirected,1.3479488596967883
1129685411134001152,2,Undirected,14.636826663108957
1128503891014721536,5,Undirected,0.21907868991983337
1128963351197888514,5,Undirected,0.9432110158600651
1129848715500371968,1,Undirected,6.567841342340105
1127467532909142016,5,Undirected,1.3479488596967883
1128558207402516480,5,Undirected,1.3479488596967883
1128579409072381952,1,Undirected,0.3614959004481293
1129272471708815361,2,Undirected,14.636826663108957
1129759142783180801,5,Undirected,1.3479488596967883
1128807030444060672,3,Undirected,4.098278090364947
1126969871126843392,6,Undirected,0.4208612417223205
1127693069791272960,1,Undirected,6.127999117171522
1130322078622601216,5,Undirected,0.5501454461084833
1128072853662732288,5,Undirected,0.5501454461084833
1128485631783366656,7,Undirected,8.262853740327257
1129576201658327043,5,Undirected,0.5501454461084833
1129697513131298817,1,Undirected,6.127999117171522
1130320577632149504,6,Undirected,0.4208612417223205
1129722954349072384,3,Undirected,4.098278090364947
1130405303479152640,2,Undirected,14.636826663108957
1129627514383605761,2,Undirected,14.636826663108957
1129566700033138688,1,Undirected,6.127999117171522
1129571934075625473,6,Undirected,0.3647513010863849
1129742813921464326,3,Undirected,4.098278090364947
1129203634523299841,2,Undirected,14.636826663108957
1128279733156884487,3,Undirected,4.098278090364947
1129989643934429184,4,Undirected,1.986788642894781
1130042576268976128,3,Undirected,0.1869558335943528
1129179473813868545,5,Undirected,1.3479488596967883
1127971357214461952,5,Undirected,2.5556501338029296
1128520187089641472,5,Undirected,1.3479488596967883
1127214760406052867,3,Undirected,0.46522874529070307
1126971440517877760,5,Undirected,0.5501454461084833
1129674236983824384,5,Undirected,1.3479488596967883
1129670668818108416,5,Undirected,0.30282185890216373
1129716418394578944,5,Undirected,1.3479488596967883
1129700503997243392,3,Undirected,4.098278090364947
1127156748505243649,6,Undirected,0.4208612417223205
1129671252879204353,6,Undirected,0.17005765097727235
1129749167646085122,5,Undirected,0.21907868991983337
1129676574180007936,6,Undirected,0.4208612417223205
1128896980397068288,7,Undirected,7.834177336928962
1129565048316125185,5,Undirected,1.3479488596967883
1129749695612497921,7,Undirected,7.834177336928962
1128115292079415296,2,Undirected,0.18585236411907638
1127835201206284289,2,Undirected,14.636826663108957
1129895362007773184,2,Undirected,14.636826663108957
1127838453847040000,2,Undirected,14.636826663108957
1129135236996984834,2,Undirected,14.636826663108957
1127698716326891520,5,Undirected,1.3479488596967883
1129694863375474689,2,Undirected,14.636826663108957
1128485208406183937,5,Undirected,1.3479488596967883
1127392193025462272,5,Undirected,1.3479488596967883
1127534398562193409,5,Undirected,1.2910129878048837
1129695272911507456,3,Undirected,4.098278090364947
1129657694284066816,2,Undirected,14.636826663108957
1127349680814166016,5,Undirected,1.3479488596967883
1129713944321380352,3,Undirected,3.3802488817442935
1129833383574425600,5,Undirected,1.3479488596967883
1128453033803730944,7,Undirected,7.834177336928962
1127391215161208832,5,Undirected,1.3479488596967883
1130335918487789570,3,Undirected,4.098278090364947
1129939248046493696,1,Undirected,2.997189539479401
1129873576109248513,7,Undirected,7.834177336928962
1128776094960631808,1,Undirected,5.512632073564872
1127345851049713664,5,Undirected,1.3479488596967883
1128999211750514689,3,Undirected,1.3215930916538352
1129523797965410306,1,Undirected,6.127999117171522
1128916434027855872,2,Undirected,14.636826663108957
1129857979375849472,5,Undirected,1.3479488596967883
1129694156891099136,5,Undirected,0.3306226773820637
1127498883519565831,3,Undirected,4.098278090364947
1129293963846856704,4,Undirected,1.986788642894781
1129694387464654848,7,Undirected,7.834177336928962
1129714371381252098,7,Undirected,7.834177336928962
1129095509807734784,5,Undirected,1.3479488596967883
1128294913001418752,5,Undirected,1.3247278643550202
1129225699175219200,1,Undirected,9.149741880684955
1129743213064065031,3,Undirected,4.098278090364947
1128125902515163136,1,Undirected,6.127999117171522
1130081155766771712,5,Undirected,0.5501454461084833
1129257798947053570,5,Undirected,0.5501454461084833
1129701658064146432,5,Undirected,0.5434944651305356
1129625718772514816,7,Undirected,7.834177336928962
1127101103319871489,2,Undirected,14.636826663108957
1127145274416058368,5,Undirected,0.5501454461084833
1127200334864982016,1,Undirected,6.127999117171522
1128966724592652288,2,Undirected,14.636826663108957
1127485645218205696,3,Undirected,4.098278090364947
1127124720573222912,3,Undirected,4.098278090364947
1129466734639890432,5,Undirected,0.5501454461084833
1127719656859455488,5,Undirected,0.5501454461084833
1129682785222873088,2,Undirected,14.636826663108957
1127509129541685250,5,Undirected,0.21907868991983337
1130293119390429190,3,Undirected,4.098278090364947
1129868547109208064,5,Undirected,1.3479488596967883
1130408887704678401,2,Undirected,14.636826663108957
1128269603598004226,4,Undirected,1.9897456302547498
1129587342866391040,5,Undirected,1.3479488596967883
1129258206339842049,6,Undirected,0.453012914009906
1129182665477828608,2,Undirected,14.636826663108957
1126989574570250240,2,Undirected,14.636826663108957
1128870368985305089,2,Undirected,14.636826663108957
1129627695132815360,1,Undirected,6.794073809531337
1129654388803301377,5,Undirected,1.3479488596967883
1129699834170994688,2,Undirected,14.636826663108957
1127399688548655105,5,Undirected,0.5501454461084833
1130084750671130624,1,Undirected,0.38738491939243275
1130370608020086784,2,Undirected,14.636826663108957
1129758397027500033,1,Undirected,6.127999117171522
1129535658752598016,3,Undirected,0.2510870360577417
1128937343249833984,5,Undirected,1.3479488596967883
1127545554727079936,5,Undirected,1.3479488596967883
1130392948527443969,5,Undirected,1.3479488596967883
1128531373910679552,5,Undirected,1.3479488596967883
1129521920213278720,3,Undirected,3.076045447241806
1129682365242994688,5,Undirected,1.3479488596967883
1129914862186815488,3,Undirected,4.098278090364947
1129743255619481600,1,Undirected,6.127999117171522
1129306736228048897,7,Undirected,7.834177336928962
1129578856308830208,3,Undirected,3.9431898044351312
1129191332826587141,5,Undirected,1.3479488596967883
1130032425839484928,4,Undirected,1.986788642894781
1130374627706806272,2,Undirected,14.636826663108957
1128659831185764354,5,Undirected,1.3479488596967883
1128499993294204928,7,Undirected,7.834177336928962
1129969254911004674,3,Undirected,3.4864878460217676
1127684040448864256,5,Undirected,0.5501454461084833
1127371418939691008,2,Undirected,14.636826663108957
1127022096385695745,3,Undirected,4.098278090364947
1128770973577072640,7,Undirected,7.834177336928962
1129709977889693697,5,Undirected,1.3479488596967883
1128488939520544768,5,Undirected,1.3479488596967883
1129599568843235330,4,Undirected,0.1496223005820804
1129703984061489152,3,Undirected,0.25849238710245076
1129744916727439362,3,Undirected,0.1869558335943528
1129714318121902080,5,Undirected,1.3479488596967883
1127411924121964546,5,Undirected,0.578922016465324
1129744274298429441,5,Undirected,1.3479488596967883
1128520057280057344,7,Undirected,7.905719492450156
1129657714840223745,1,Undirected,6.127999117171522
1128049116485808128,5,Undirected,0.6587386178383897
1129663727148494850,5,Undirected,0.5501454461084833
1129618010988322816,5,Undirected,1.3479488596967883
1129929545396568064,1,Undirected,0.16213047163830938
1128792832016244736,2,Undirected,14.636826663108957
1129743246056468485,2,Undirected,14.636826663108957
1127651714822107136,5,Undirected,1.3479488596967883
1129589388495556608,2,Undirected,14.636826663108957
1129262290228744197,5,Undirected,1.3479488596967883
1127206492883410944,5,Undirected,0.578922016465324
1127814966524796928,4,Undirected,1.986788642894781
1129860639109730305,5,Undirected,1.3479488596967883
1127728692438786048,5,Undirected,1.3479488596967883
1129562851985674240,3,Undirected,4.098278090364947
1128513444062191616,2,Undirected,14.636826663108957
1129521618370252800,5,Undirected,1.3479488596967883
1129713721645813762,3,Undirected,4.098278090364947
1128915421464125440,2,Undirected,14.636826663108957
1129724109569572868,2,Undirected,14.636826663108957
1127851922029928448,6,Undirected,0.3263763825193195
1130294183204253697,5,Undirected,0.5501454461084833
1128413254743511041,1,Undirected,1.0880101659445172
1127012233840488448,6,Undirected,0.3263763825193195
1129538755612647428,3,Undirected,0.1869558335943528
1130272193928155136,2,Undirected,14.636826663108957
1127131021751668736,3,Undirected,4.098278090364947
1129727473665683456,2,Undirected,14.636826663108957
1129920358142828544,3,Undirected,4.098278090364947
1127778419410853888,5,Undirected,1.3479488596967883
1128768070170755072,1,Undirected,0.3107286766367572
1127906544501305344,5,Undirected,1.3479488596967883
1127431382811103232,5,Undirected,1.2488688587085028
1128827576837988352,2,Undirected,14.636826663108957
1128162138365632512,5,Undirected,0.5501454461084833
1128500554227900416,5,Undirected,1.3479488596967883
1129506513955897344,5,Undirected,1.3479488596967883
1130370941056274433,3,Undirected,4.098278090364947
1129664469150257152,3,Undirected,4.098278090364947
1129578324118757376,1,Undirected,6.127999117171522
1129684901362425858,3,Undirected,4.098278090364947
1129260074428354561,2,Undirected,14.636826663108957
1127817522403655680,2,Undirected,14.636826663108957
1128834104605126656,3,Undirected,4.098278090364947
1129623884536242176,3,Undirected,1.5878602201285048
1129213447642800129,3,Undirected,4.098278090364947
1128633180523622406,5,Undirected,0.5720989977048405
1129919174728224768,1,Undirected,6.127999117171522
1127756797358436352,1,Undirected,1.3704452097331414
1128914605743325185,5,Undirected,1.3479488596967883
1127854971159027717,1,Undirected,5.03499620836995
1130065683000233984,2,Undirected,14.636826663108957
1127032707068731392,4,Undirected,1.986788642894781
1127699600683331584,5,Undirected,0.5501454461084833
1129733202766180352,3,Undirected,0.28259110273501353
1128771635853422592,7,Undirected,7.834177336928962
1128971415028285440,5,Undirected,1.3479488596967883
1127814801411887104,5,Undirected,1.3479488596967883
1129453849251467264,6,Undirected,0.12191714101623216
1128526824152104960,3,Undirected,10.592483897931414
1129741716494397442,5,Undirected,1.3479488596967883
1127903751837143040,7,Undirected,7.834177336928962
1127874647909756928,5,Undirected,1.3479488596967883
1128392526711246848,6,Undirected,0.3647513010863849
1127208623325605888,2,Undirected,14.636826663108957
1128840652785999873,5,Undirected,0.5501454461084833
1126970678375149568,5,Undirected,1.3479488596967883
1129284000256806912,2,Undirected,14.636826663108957
