Source,Target,Type,Weight
1127741073231568896,4,Undirected,6.379263372043646
1128187101013405696,6,Undirected,0.1212840038581709
1130085476210073606,5,Undirected,1.2562725236660588
1129548497261252608,5,Undirected,1.2562725236660588
1129280728150102017,2,Undirected,9.817847472327246
1127203041612984320,4,Undirected,6.379263372043646
1129462357246193664,2,Undirected,9.817847472327246
1127382322209144832,1,Undirected,1.5123761992131322
1129726982911078400,2,Undirected,9.817847472327246
1129763842731499520,7,Undirected,17.051125880617665
1129575762808385536,4,Undirected,1.2899787669506395
1129604790160224257,5,Undirected,1.2562725236660588
1128222625673633792,2,Undirected,9.817847472327246
1128879508155535360,5,Undirected,1.2231123262998458
1127727348797693953,3,Undirected,0.1507174536151451
1127503414806507520,7,Undirected,1.4608367149655483
1129680211635687429,7,Undirected,0.9516120761901292
1128999637329645568,5,Undirected,1.2562725236660588
1129748584004505604,5,Undirected,0.25194425894394323
1128171183969406976,5,Undirected,1.2562725236660588
1129711409078476801,3,Undirected,1.81212581307071
1130295108115369984,2,Undirected,9.817847472327246
1129950480631705600,5,Undirected,0.16131154438104153
1129905147369254912,7,Undirected,6.8814226179845335
1129690994843107328,7,Undirected,17.051125880617665
1129707693063544833,7,Undirected,17.051125880617665
1128445268129603584,5,Undirected,1.2562725236660588
1128074190731587584,5,Undirected,1.2660154819597127
1127411818727522304,5,Undirected,1.2562725236660588
1129769697199775746,5,Undirected,0.40868484605005706
1129558600928468992,1,Undirected,1.298818597653954
1127440285628129281,1,Undirected,1.5123761992131322
1129925060792209409,7,Undirected,17.051125880617665
1128621477631221761,4,Undirected,6.379263372043646
1128435864634384384,7,Undirected,17.051125880617665
1129744431937130498,1,Undirected,1.5123761992131322
1129733133111373825,2,Undirected,9.817847472327246
1128256988033339393,5,Undirected,1.2562725236660588
1129646164955914240,5,Undirected,0.16271012756549674
1128985515200356355,3,Undirected,1.81212581307071
1130430698483986432,1,Undirected,1.5123761992131322
1128081361607118848,4,Undirected,6.379263372043646
1129709164731592704,7,Undirected,17.051125880617665
1129189766472146944,4,Undirected,6.379263372043646
1127878667487588355,4,Undirected,2.7251347846950473
1129161613653684224,1,Undirected,1.5123761992131322
1129707178544193536,7,Undirected,10.04317609157826
1128178576300228608,1,Undirected,1.5123761992131322
1129682595845877762,6,Undirected,0.4065788109061124
1128910677853138945,5,Undirected,0.16131154438104153
1127827787404926976,2,Undirected,9.817847472327246
1129527881858555906,2,Undirected,9.817847472327246
1129558496687509504,7,Undirected,13.567190046509655
1127814352487079937,7,Undirected,2.041260956963055
1128538204091453440,1,Undirected,1.5123761992131322
1128486777885302785,5,Undirected,1.2562725236660588
1128989226635153408,5,Undirected,1.6693778404271733
1129493767440879616,4,Undirected,1.2115633010924967
1128129880741146624,2,Undirected,9.817847472327246
1129716013321166848,3,Undirected,1.81212581307071
1129738420098670597,5,Undirected,1.2562725236660588
1128760572139323393,7,Undirected,1.24712593969418
1127421579854356480,7,Undirected,17.051125880617665
1129669347889229824,5,Undirected,1.2562725236660588
1130014180931596288,5,Undirected,1.2562725236660588
1130404598638755840,4,Undirected,1.2115633010924967
1127372812182638592,1,Undirected,1.4715090829322213
1129698671082131456,2,Undirected,9.817847472327246
1129707644921344001,5,Undirected,1.2562725236660588
1129516865053532160,2,Undirected,9.817847472327246
1128276849102974976,5,Undirected,0.16131154438104153
1127720872884690944,1,Undirected,1.5123761992131322
1129938558234570752,4,Undirected,6.379263372043646
1129166462222921729,7,Undirected,17.051125880617665
1129209535627874309,3,Undirected,1.81212581307071
1129568958842003457,2,Undirected,9.817847472327246
1129657237591379969,4,Undirected,6.379263372043646
1127725463005159424,7,Undirected,17.051125880617665
1129579004720078849,5,Undirected,0.16131154438104153
1129688096163782656,2,Undirected,0.1846721193437678
1130262430225879040,7,Undirected,17.051125880617665
1127510951240929280,5,Undirected,1.2562725236660588
1129714746989481984,5,Undirected,1.2562725236660588
1129026578229354496,3,Undirected,1.81212581307071
1127515680201265152,7,Undirected,17.051125880617665
1128774589008375809,2,Undirected,9.817847472327246
1130025455623344129,7,Undirected,17.051125880617665
1127983147260366853,2,Undirected,9.817847472327246
1129607936056090624,2,Undirected,9.817847472327246
1128238884620390403,7,Undirected,15.456571915169329
1129526598359691265,7,Undirected,17.051125880617665
1128035388797284352,4,Undirected,6.379263372043646
1129704519237955589,4,Undirected,1.2899787669506395
1130372444428984320,2,Undirected,9.817847472327246
1127474256562905093,5,Undirected,1.2562725236660588
1128937185296568320,7,Undirected,17.051125880617665
1129567278910103555,2,Undirected,9.817847472327246
1129225526797668352,3,Undirected,1.81212581307071
1127409963997941760,1,Undirected,1.5123761992131322
1129210354385412096,1,Undirected,0.4682799850723601
1128101058398392320,3,Undirected,1.81212581307071
1129713693967601664,7,Undirected,17.051125880617665
1127424923914391554,2,Undirected,9.817847472327246
1128113214573514752,4,Undirected,1.2899787669506395
1126978106630082560,4,Undirected,5.458233140459884
1129976577146490881,7,Undirected,17.051125880617665
1128425048115560448,5,Undirected,1.2562725236660588
1129514835312406529,7,Undirected,17.051125880617665
1130309261685186561,3,Undirected,1.9121561808290062
1129742340208386049,3,Undirected,1.81212581307071
1129257710770245632,6,Undirected,0.1212840038581709
1129169115472523269,5,Undirected,1.2562725236660588
1128433538200530945,5,Undirected,1.2562725236660588
1127879466343026688,5,Undirected,1.6693778404271733
1127059751978717184,5,Undirected,1.2562725236660588
1130056932146831362,7,Undirected,17.051125880617665
1129274633151078400,1,Undirected,1.5123761992131322
1126985069531254784,4,Undirected,0.17992741458766975
1127520143980937218,5,Undirected,2.861223680707988
1130393775711195136,2,Undirected,9.817847472327246
1127146704858374144,4,Undirected,6.379263372043646
1126992730192662528,2,Undirected,9.817847472327246
1129705398787760129,5,Undirected,0.16131154438104153
1129691296711434240,2,Undirected,9.817847472327246
1128486289970327552,7,Undirected,17.051125880617665
1129187278830657536,2,Undirected,9.817847472327246
1129603468413493248,3,Undirected,1.81212581307071
1128583024931508224,4,Undirected,6.379263372043646
1127401961530073089,6,Undirected,0.3825192137219954
1129741891594084353,7,Undirected,17.051125880617665
1129475573770739713,6,Undirected,0.17944857856761734
1129492499129442304,2,Undirected,0.3677938831751104
1126989708163031040,7,Undirected,17.051125880617665
1129146510317199360,1,Undirected,1.5123761992131322
1129880063640342528,1,Undirected,1.5123761992131322
1130358517154496513,1,Undirected,1.5123761992131322
1127152171189964800,5,Undirected,1.2562725236660588
1127385815225520128,7,Undirected,17.051125880617665
1128896980397068288,5,Undirected,0.16131154438104153
1129614693872443392,7,Undirected,17.051125880617665
1129264361971671041,1,Undirected,1.298818597653954
1129858286402932736,7,Undirected,17.051125880617665
1127040883033903104,7,Undirected,17.051125880617665
1128506310167654406,4,Undirected,6.379263372043646
1127368572714438656,7,Undirected,17.051125880617665
1129757281774706690,2,Undirected,9.817847472327246
1129215246063636480,5,Undirected,0.15946907056083243
1129151195526774784,2,Undirected,9.817847472327246
1130261778951168000,2,Undirected,9.817847472327246
1129126551704883200,6,Undirected,0.47225911657361386
1129697461075791872,5,Undirected,0.16131154438104153
1128628449642291200,4,Undirected,6.157979118587007
1129550678471262208,6,Undirected,0.17944857856761734
1129514455535181824,2,Undirected,9.817847472327246
1129669631336017920,7,Undirected,0.3429040514664313
1128861637069328384,1,Undirected,1.5123761992131322
1129730487226916866,4,Undirected,2.7251347846950473
1129672245687619585,5,Undirected,1.2755120009297005
1128056201504145408,7,Undirected,17.051125880617665
1129676051272085504,7,Undirected,17.051125880617665
1129216678510727169,2,Undirected,9.817847472327246
1129612294428606464,1,Undirected,1.5123761992131322
1130218822571454464,7,Undirected,12.936249324291072
1129633633424175104,5,Undirected,1.2562725236660588
1126990047171866624,5,Undirected,0.15963380691649853
1128916187297927168,7,Undirected,17.051125880617665
1128154496947769344,7,Undirected,17.051125880617665
1129751942220140545,1,Undirected,1.5123761992131322
1129570297831538689,5,Undirected,1.1956621260473081
1127851814596923392,6,Undirected,0.34802761682942085
1127086625924587520,1,Undirected,1.5123761992131322
1129670698127859713,7,Undirected,17.051125880617665
1127767030709358592,7,Undirected,17.051125880617665
1128066842516287489,4,Undirected,0.7130523647731788
1128936246078664705,1,Undirected,1.5123761992131322
1129559428603056129,5,Undirected,1.2562725236660588
1129692527232245760,7,Undirected,17.051125880617665
1128137006855278593,5,Undirected,1.2562725236660588
1127740242201595904,2,Undirected,9.817847472327246
1129722513607389185,5,Undirected,0.4337574405484778
1128968539447021575,7,Undirected,17.051125880617665
1128458810777976832,5,Undirected,0.47293698865567024
1127465256869961728,1,Undirected,1.4715090829322213
1127088975699558402,5,Undirected,0.16131154438104153
1129472277790093312,1,Undirected,1.5123761992131322
1128884265171603456,5,Undirected,1.2562725236660588
1129756668215144450,7,Undirected,17.051125880617665
1129557179571138560,5,Undirected,1.6693778404271733
1129135236996984834,2,Undirected,9.817847472327246
1129292944219885568,7,Undirected,1.4402499468992704
1128231311104065547,7,Undirected,17.051125880617665
1127168352856694784,7,Undirected,0.7079834857080558
1129542358809210880,5,Undirected,0.16131154438104153
1129500566999060480,2,Undirected,9.817847472327246
1127560244014530561,2,Undirected,9.817847472327246
1129684471978946560,1,Undirected,1.4715090829322213
1129133838800527360,2,Undirected,9.817847472327246
1128976153929142273,1,Undirected,1.5123761992131322
1128958776789348352,3,Undirected,0.6238298196417859
1128867552241709056,4,Undirected,6.379263372043646
1130340249417084928,7,Undirected,17.051125880617665
1127191254121402369,7,Undirected,17.051125880617665
1127079761698623488,5,Undirected,1.2562725236660588
1129529530790682625,2,Undirected,9.817847472327246
1129922890919362562,3,Undirected,1.9121561808290062
1129609790265614336,5,Undirected,1.2562725236660588
1127504737727705088,5,Undirected,1.2562725236660588
1128996683059097600,4,Undirected,6.379263372043646
1128985592841232386,7,Undirected,17.051125880617665
1130398004463013888,4,Undirected,6.379263372043646
1127739527429181442,3,Undirected,0.1507174536151451
1128063620670054401,5,Undirected,1.2562725236660588
1127689697084338176,4,Undirected,6.379263372043646
1129365376200892416,2,Undirected,9.817847472327246
1127044736861102080,1,Undirected,1.5123761992131322
1129689905783664641,1,Undirected,1.5123761992131322
1129649945911353345,7,Undirected,17.051125880617665
1129965322126028801,4,Undirected,6.379263372043646
1130040470237638658,2,Undirected,9.817847472327246
1127682458785239042,1,Undirected,1.5123761992131322
1129686686122663936,1,Undirected,1.5123761992131322
1127365363102912513,7,Undirected,7.446751254626657
1127324666283089923,4,Undirected,6.379263372043646
1127771918944178176,7,Undirected,17.051125880617665
1128168185755099136,1,Undirected,1.5123761992131322
1127003967139926016,1,Undirected,1.4715090829322213
1129956099124162560,5,Undirected,1.2755120009297005
1128545896117882880,7,Undirected,17.051125880617665
1127570869331451904,3,Undirected,1.81212581307071
1130073279274848256,5,Undirected,1.2562725236660588
1128822826079678465,4,Undirected,6.379263372043646
1129019366865924096,7,Undirected,17.051125880617665
1128128190927364096,5,Undirected,0.15946907056083243
1127794983258341376,5,Undirected,1.2562725236660588
1129527960594083840,4,Undirected,6.379263372043646
1128393707219234817,6,Undirected,0.3825192137219954
1130041783914762240,5,Undirected,0.16144618680976655
1130321554326245378,5,Undirected,1.2562725236660588
1129704967814565888,2,Undirected,9.817847472327246
1128963662318718976,4,Undirected,7.581897590908537
1129194753898057728,5,Undirected,0.16131154438104153
1129236769285664768,5,Undirected,1.2562725236660588
1129181470713556993,2,Undirected,9.817847472327246
1129590549705420800,1,Undirected,1.5123761992131322
1128200377415823361,7,Undirected,17.051125880617665
1128469366599630850,5,Undirected,1.6693778404271733
1129757612164243463,5,Undirected,0.16131154438104153
1126976372352737286,4,Undirected,1.2899787669506395
1127378465127145472,2,Undirected,9.817847472327246
1129743246056468485,2,Undirected,9.817847472327246
1129689821041926150,5,Undirected,0.9325449780897715
1127899954771423233,3,Undirected,1.9121561808290062
1128926880806068224,5,Undirected,1.2562725236660588
1127667762963202048,1,Undirected,1.5123761992131322
1128445469888090113,7,Undirected,17.051125880617665
1127136754606067712,7,Undirected,17.051125880617665
1129337924342886400,5,Undirected,2.861223680707988
1129314293814448130,2,Undirected,0.1846721193437678
1127456966089904129,4,Undirected,6.379263372043646
1128882524476698624,4,Undirected,0.16322332804046646
1128117898579283968,6,Undirected,0.3825192137219954
1127085590548082688,5,Undirected,0.16131154438104153
1129709111896158208,7,Undirected,17.051125880617665
1129590583570325509,5,Undirected,2.861223680707988
1129200239728971777,1,Undirected,1.5123761992131322
1129898291779448832,7,Undirected,17.051125880617665
1129691387190861829,7,Undirected,17.051125880617665
1129887807500050432,6,Undirected,0.4065788109061124
1128574411856945152,2,Undirected,9.817847472327246
1127146660297969664,5,Undirected,1.2562725236660588
1129905978273484800,6,Undirected,0.4065788109061124
1129496140095688704,5,Undirected,1.2562725236660588
1127878034512420864,2,Undirected,9.817847472327246
1127359166614360064,7,Undirected,17.051125880617665
1128520018130456576,2,Undirected,9.817847472327246
1129900639041888256,7,Undirected,17.051125880617665
1127395759698075648,2,Undirected,9.817847472327246
1129976861100920832,7,Undirected,7.441769326522969
1129726025053687809,2,Undirected,0.16235987936406898
1128819518082408448,5,Undirected,1.2562725236660588
1129619725724479488,5,Undirected,1.6693778404271733
1128772728616472576,7,Undirected,17.051125880617665
1129732751383515139,5,Undirected,1.2562725236660588
1127865456025411584,5,Undirected,0.586700783294046
1128509909325074433,4,Undirected,1.2899787669506395
1128535020325429254,2,Undirected,9.817847472327246
1129248907865628672,5,Undirected,0.16271012756549674
1129694010539274243,7,Undirected,17.051125880617665
1127814171272327169,5,Undirected,1.2562725236660588
1129265740907892737,4,Undirected,6.379263372043646
1127401431181357056,7,Undirected,17.051125880617665
1129745297943535618,3,Undirected,1.81212581307071
1128406675390488576,2,Undirected,0.1846721193437678
1127875919882756098,4,Undirected,6.210216674078706
1129702632761618434,3,Undirected,1.81212581307071
1128184167311728640,5,Undirected,1.2562725236660588
1127799338967502849,1,Undirected,1.5123761992131322
1130314071578882048,3,Undirected,1.81212581307071
1129736224762191875,4,Undirected,6.379263372043646
1128605256705724416,4,Undirected,6.379263372043646
1129321342673854466,1,Undirected,1.5123761992131322
1129947736223014913,2,Undirected,9.817847472327246
1129319223321227264,5,Undirected,1.2562725236660588
1128964484725297157,5,Undirected,1.2562725236660588
1129519460287541249,5,Undirected,1.2562725236660588
1129305295950213120,2,Undirected,9.817847472327246
1127003516415778817,1,Undirected,1.5123761992131322
1127420349904068609,5,Undirected,0.23532364614777643
1129688394152304641,5,Undirected,1.2562725236660588
1127760477142970368,7,Undirected,17.051125880617665
1128870533167079424,7,Undirected,17.051125880617665
1129542919268970496,5,Undirected,1.2562725236660588
1129853680524468225,4,Undirected,0.703740024410597
1129697655464927233,7,Undirected,17.051125880617665
1127043946423578624,2,Undirected,9.817847472327246
1129600635605725189,7,Undirected,17.051125880617665
1128050203351605249,2,Undirected,9.817847472327246
1128608652460302336,5,Undirected,0.16131154438104153
1129499813274243073,7,Undirected,17.051125880617665
1129189234911244288,4,Undirected,6.379263372043646
1127717962960461824,2,Undirected,9.817847472327246
1129748704183967749,2,Undirected,9.817847472327246
1130401257477234690,5,Undirected,1.2562725236660588
1127397065577775105,2,Undirected,9.817847472327246
1128576619214397441,2,Undirected,9.817847472327246
1129866503388450816,1,Undirected,1.5123761992131322
1128766159325679616,5,Undirected,1.2562725236660588
1127411231457832960,7,Undirected,17.051125880617665
1129707672503107584,4,Undirected,6.379263372043646
1129372505079083009,5,Undirected,1.6693778404271733
1129900769313009665,7,Undirected,17.051125880617665
1130239452016664577,5,Undirected,1.2562725236660588
1128181031348031488,5,Undirected,1.2562725236660588
1129711589190356992,5,Undirected,1.2562725236660588
1130088862401695744,7,Undirected,17.051125880617665
1129865510374518785,7,Undirected,17.051125880617665
1128129573005094912,1,Undirected,1.5123761992131322
1129260108590923776,6,Undirected,0.1212840038581709
1128800979963584518,2,Undirected,9.817847472327246
1129713524102574084,5,Undirected,1.2562725236660588
1127407938589454336,5,Undirected,1.2562725236660588
1129750382085836800,7,Undirected,17.051125880617665
1129776837779869696,4,Undirected,6.379263372043646
1128102337354973184,3,Undirected,1.9121561808290062
1129012512870064132,2,Undirected,9.817847472327246
1129766970818289666,7,Undirected,17.051125880617665
1129028092582719490,2,Undirected,9.817847472327246
1127860524274728964,2,Undirected,9.817847472327246
1129542754235609088,1,Undirected,0.3234745306615695
1127040030898249728,5,Undirected,0.23532364614777643
1127744660053434368,4,Undirected,0.30498512110308384
1128889633255747584,2,Undirected,9.817847472327246
1129724801709481984,2,Undirected,9.817847472327246
1127141643730051072,7,Undirected,17.051125880617665
1127122517661892608,7,Undirected,17.051125880617665
1129713621607411712,7,Undirected,17.051125880617665
1129931872320933889,5,Undirected,1.2562725236660588
1128850304252821509,7,Undirected,17.051125880617665
1129668948524392449,3,Undirected,1.81212581307071
1130374685470781440,5,Undirected,0.16131154438104153
1129693394639265792,2,Undirected,9.817847472327246
1129317635726954497,3,Undirected,1.81212581307071
1129590313947811840,7,Undirected,17.051125880617665
1127039152137035777,5,Undirected,0.16271012756549674
1129726838366986242,5,Undirected,1.2562725236660588
1129526311104286722,5,Undirected,1.2562725236660588
1130310188538269698,5,Undirected,1.2562725236660588
1127703507522342912,5,Undirected,1.2562725236660588
1129535658752598016,5,Undirected,0.2065925488922944
1129854429736210432,2,Undirected,9.817847472327246
1129792964476190720,2,Undirected,9.817847472327246
1129184506739593217,7,Undirected,17.051125880617665
1128965839581925379,7,Undirected,17.051125880617665
1128782785412386816,1,Undirected,1.5123761992131322
1128996049954099200,5,Undirected,1.6693778404271733
1129071175819177984,7,Undirected,17.051125880617665
1129668848980901888,7,Undirected,17.051125880617665
1128146099728859136,5,Undirected,0.9477302120287984
1130328472717369344,5,Undirected,1.2562725236660588
1129589928319496192,5,Undirected,0.16131154438104153
1128603913765056512,6,Undirected,0.3825192137219954
1128260431192023040,5,Undirected,1.2562725236660588
1130392807384817664,7,Undirected,17.051125880617665
1127015173091282944,5,Undirected,1.6693778404271733
1130353257237417984,2,Undirected,9.817847472327246
1129829223927934976,7,Undirected,17.051125880617665
1127891514837704704,7,Undirected,2.041260956963055
1127905358398103553,2,Undirected,9.817847472327246
1129598356936806400,7,Undirected,17.051125880617665
1128079553774022656,3,Undirected,1.81212581307071
1129609583410810880,5,Undirected,1.2562725236660588
1129901350345617408,7,Undirected,0.9516120761901292
1128038844127834112,6,Undirected,0.1212840038581709
1128597012050407424,4,Undirected,0.35822062390011433
1128863371787247617,4,Undirected,6.379263372043646
1129691603713441792,5,Undirected,1.25007291761483
1129703159654305792,5,Undirected,1.2562725236660588
1128529000777777157,5,Undirected,1.2562725236660588
1129653538169057285,5,Undirected,1.2635101898120416
1129685998068101121,3,Undirected,1.81212581307071
1128862815161266176,5,Undirected,0.1618882296454359
1128919239874600960,3,Undirected,1.81212581307071
1129894990308446208,5,Undirected,1.2562725236660588
1128222628987015169,5,Undirected,1.2562725236660588
1130233110891618304,7,Undirected,17.051125880617665
1128476212102197248,2,Undirected,9.817847472327246
1129710571077562369,7,Undirected,17.051125880617665
1129139653691363328,6,Undirected,0.47225911657361386
1129602926207311872,5,Undirected,1.2562725236660588
1127010581964152832,2,Undirected,9.817847472327246
1128635700541132801,1,Undirected,1.5123761992131322
1127679611729526784,6,Undirected,0.4065788109061124
1129130385026105345,7,Undirected,17.051125880617665
1129366327104135169,7,Undirected,17.051125880617665
1128640612851257345,5,Undirected,1.6693778404271733
1129223241615040512,1,Undirected,1.5123761992131322
1129735741972594696,3,Undirected,1.4162383413129687
1127156652283650048,5,Undirected,0.16131154438104153
1129569470723190784,5,Undirected,1.2562725236660588
1127027838509469696,4,Undirected,6.379263372043646
1129582907050274819,2,Undirected,9.817847472327246
1128627136279900160,1,Undirected,1.5123761992131322
1129189632380243968,4,Undirected,6.379263372043646
1127807511489236992,7,Undirected,17.051125880617665
1128813446340890624,5,Undirected,1.2562725236660588
1128967108136620032,5,Undirected,1.2755120009297005
1129908924386357249,7,Undirected,17.051125880617665
1127665409052762112,7,Undirected,17.051125880617665
1127852501523238912,3,Undirected,1.81212581307071
1128136429861625856,1,Undirected,0.2536408301693491
1129698471001317376,2,Undirected,9.817847472327246
1128878759312969729,5,Undirected,0.9426418198772356
1128143667808440322,1,Undirected,0.3676765884776092
1127363046286823424,6,Undirected,0.4065788109061124
1128815788373110784,5,Undirected,1.2562725236660588
1129692119344472064,1,Undirected,1.5123761992131322
1129275956709904384,3,Undirected,1.81212581307071
1128417644762128384,2,Undirected,9.817847472327246
1126988813635428353,7,Undirected,17.051125880617665
1130244671924367360,5,Undirected,1.2660154819597127
1128625452262649856,6,Undirected,0.4065788109061124
1129326300068364289,4,Undirected,1.2899787669506395
1129522181925494785,2,Undirected,9.817847472327246
1129698341619621888,5,Undirected,0.23532364614777643
1129550329500975104,7,Undirected,17.051125880617665
